Date,Player,MatchId,Map,Category,Playlist,Input,Queue,Csr,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,Kills,Deaths,Assists,Betrayals,Suicides,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2022-02-26 00:44:49","Sparty McFIy",54c24795-090b-4fd3-943f-3f2784e17b57,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,1772,,Win,53.64,5371,5659,522,280,242,1.40,11.00,21,15,15,0,0,,,3450,0,11,665
"2022-02-26 00:58:51","Sparty McFIy",69695a01-9d61-4ba7-9a5a-5d16d07f553b,Aquarius,CTF,"Ranked Arena",Controller,Solo/Duo,1787,,Win,64.44,1041,850,90,58,32,1.00,0.33,3,3,1,0,0,,,1000,0,2,236
"2022-02-26 01:05:29","Sparty McFIy",09d62a3d-0781-47b6-9fb4-252066c36ded,Streets,Strongholds,"Ranked Arena",Controller,Solo/Duo,1790,,Win,55.57,6239,5788,592,329,263,1.56,12.66,25,16,11,0,0,,,3250,0,7,650
"2022-02-26 01:26:41","Sparty McFIy",5be32ad7-2ab7-446a-9863-076808df6a9d,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,1805,,Win,51.07,5457,4289,466,238,228,1.14,5.00,16,14,9,0,0,,,2050,0,2,502
"2022-02-26 01:37:03","Sparty McFIy",734ba594-6a1f-4aa4-ac4a-33873d0e38fc,Aquarius,Slayer,"Ranked Arena",Controller,Solo/Duo,1820,,Win,58.2,4597,3774,445,259,186,1.25,5.33,15,12,7,0,0,,,1850,0,2,545
"2022-02-28 22:49:41","Sparty McFIy",748ba414-2ea8-43f9-8b2a-0e3fea136985,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,1823,,Win,73.66,4126,2198,224,165,59,2.33,11.33,14,6,10,0,0,,,1900,2,9,598
"2022-02-28 23:04:25","Sparty McFIy",bff56a4d-9913-4666-a6c9-b47a8e160002,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,1826,,Win,61.8,13367,10201,1034,639,395,1.40,16.66,42,30,14,0,0,,,5335,3,19,1333
"2022-02-28 23:29:00","Sparty McFIy",53f5e008-96a7-4f0e-9134-a0d1f8d8c758,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,1829,,Win,50.24,5315,3560,416,209,207,2.00,11.00,18,9,6,0,0,,,2100,0,13,453
"2022-02-28 23:37:53","Sparty McFIy",4812427c-7581-4052-a703-8e6537289680,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,1844,,Win,61.21,4440,4430,348,213,135,1.62,10.00,21,13,6,0,0,,,2400,3,12,532
"2022-02-28 23:48:01","Sparty McFIy",56f0d077-c8cd-4258-99eb-21abf587b8d7,Aquarius,Slayer,"Ranked Arena",Controller,Solo/Duo,1859,,Loss,68.03,4578,3631,319,217,102,1.25,4.66,15,12,5,0,0,,,1750,0,5,465
"2022-02-28 23:57:12","Sparty McFIy",15f5bdc0-dc16-4395-b427-2a0f741750c6,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,1859,,Loss,60.37,8565,7026,651,393,258,1.48,13.66,34,23,8,1,0,,,3815,2,8,843
"2022-03-01 00:15:39","Sparty McFIy",4a67519c-e48b-4c90-81fb-dae27ee0b648,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,1859,,Loss,71.99,4403,4173,282,203,79,1.27,5.33,19,15,4,0,0,,,2100,2,11,489
"2022-03-01 00:25:43","Sparty McFIy",0d52a638-69c9-4a59-91bf-526c29941e02,Aquarius,Slayer,"Ranked Arena",Controller,Solo/Duo,1859,,Win,59.13,4817,3712,389,230,159,1.80,10.33,18,10,7,0,0,,,2150,0,5,408
"2022-03-01 00:33:58","Sparty McFIy",5e305a8b-bf84-472e-aac7-5ce4f0882023,Streets,Slayer,"Ranked Arena",Controller,Solo/Duo,1874,,Loss,62.03,5982,4114,503,312,191,1.67,11.00,20,12,9,0,0,,,2450,2,8,531
"2022-03-01 00:45:03","Sparty McFIy",08e08656-20a4-4f06-9359-258e3c772a1b,Aquarius,CTF,"Ranked Arena",Controller,Solo/Duo,1874,,Win,0,0,383,0,0,0,0.00,-1.00,0,1,0,0,0,,,325,0,0,160
"2022-03-01 00:48:21","Sparty McFIy",5871f17d-8d9b-4ea6-9ee1-9cd18c3c0006,Streets,Oddball,"Ranked Arena",Controller,Solo/Duo,1877,,Loss,63.87,14553,9712,919,587,332,1.78,27.66,48,27,20,0,0,,,5880,2,24,1178
"2022-03-01 01:12:56","Sparty McFIy",7bbfe44f-f0ac-45fd-917d-acfac5a675e0,Bazaar,CTF,"Ranked Arena",Controller,Solo/Duo,1877,,Loss,63.67,7974,6181,556,354,202,1.42,10.33,27,19,7,0,0,,,3175,1,7,765
"2022-03-01 01:27:39","Sparty McFIy",51a307f1-2a3d-43bf-905d-a2c423e0b477,Streets,Strongholds,"Ranked Arena",Controller,Solo/Duo,1877,,Win,67.68,5645,3956,461,312,149,1.91,11.66,21,11,5,0,0,,,2675,1,5,503
"2022-03-01 01:37:55","Sparty McFIy",0489b4b3-a37f-43e2-adfd-092bef901b49,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,1892,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,,,0,0,0,36
"2022-03-01 01:39:33","Sparty McFIy",99b5bac1-4c3d-48eb-b7fa-d73a897884b6,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,1892,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,,,0,0,0,57
"2022-03-01 01:41:06","Sparty McFIy",a602fdab-f854-4e49-8e78-2efc54b36ee6,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,1892,,Loss,33.33,1018,1643,54,18,36,1.00,0.33,4,4,1,0,0,,,450,0,4,387
"2022-03-01 01:50:48","Sparty McFIy",e49df1de-faae-4af8-a1d4-737e4942c600,Bazaar,CTF,"Ranked Arena",Controller,Solo/Duo,1892,,Win,61.04,8305,4982,670,409,261,1.71,15.00,24,14,15,0,0,,,3585,0,5,820
"2022-03-01 02:06:34","Sparty McFIy",774f2c7f-add4-4ac0-a289-c02cde43efc7,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,1907,,Win,67.48,5681,3510,329,222,107,1.80,12.33,18,10,13,0,0,,,2450,2,11,510
"2022-03-01 02:16:40","Sparty McFIy",c162b051-12fe-4887-a766-2bbcb83d74ad,Streets,Oddball,"Ranked Arena",Controller,Solo/Duo,1922,,Loss,67.38,8446,7170,469,316,153,1.09,8.66,25,23,20,0,0,,,3520,1,5,866
"2022-03-01 02:35:01","Sparty McFIy",42db7751-b428-45fc-a9dd-8a3f86038f6e,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,1922,,Win,53.05,11963,9193,1050,557,493,1.92,28.33,50,26,13,0,0,,,6060,3,23,1202
"2022-03-01 02:56:54","Sparty McFIy",771fefe7-e298-4d10-b054-d87df871c4da,Bazaar,CTF,"Ranked Arena",Controller,Solo/Duo,1937,,Loss,56.27,6136,6219,542,305,237,1.00,2.33,23,23,7,0,0,,,2700,2,11,751
"2022-03-01 03:18:08","Sparty McFIy",1d29b11a-c1d0-42fd-b8b5-b3ac33489495,Streets,Oddball,"Ranked Arena",Controller,Solo/Duo,1937,,Win,70.33,13596,8979,765,538,227,1.91,26.33,44,23,16,0,0,,,5280,1,15,1144
"2022-03-01 03:39:31","Sparty McFIy",8da939ef-1ab1-41bb-be3a-ba09f039f82c,Streets,Strongholds,"Ranked Arena",Controller,Solo/Duo,1952,,Loss,70.64,8789,6287,654,462,192,1.43,13.66,30,21,14,0,0,,,4400,3,7,785
"2022-03-01 03:55:38","Sparty McFIy",c5f368e7-1253-4fe5-9684-a6c7743ffa00,Bazaar,Slayer,"Ranked Arena",Controller,Solo/Duo,1952,,Win,51.94,4515,4418,516,268,248,1.78,11.00,16,9,12,0,0,,,2200,1,9,571
"2022-03-01 04:08:33","Sparty McFIy",31723bc4-a3f0-43e4-9904-484bd20dd79e,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,1955,,Loss,52.93,4373,4729,444,235,209,0.88,0.00,14,16,6,0,0,,,2325,1,7,546
"2022-03-01 04:19:17","Sparty McFIy",a7832bf6-7b5b-44d1-9168-734efeb00dae,Streets,Oddball,"Ranked Arena",Controller,Solo/Duo,1955,,Win,66.95,10303,7767,587,393,194,1.68,19.66,37,22,14,0,0,,,4485,4,18,893
"2022-03-01 04:35:22","Sparty McFIy",fd1a7200-becf-4d1c-a7d0-eacb390f68fd,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,1970,,Loss,59.58,12220,8880,955,569,386,1.57,23.00,44,28,21,0,0,,,5715,6,24,1196
"2022-03-01 08:52:23","Sparty McFIy",8424c828-f3e1-4205-a7ca-e36539ca480f,Aquarius,CTF,"Ranked Arena",Controller,Solo/Duo,1970,,Win,60.45,5175,4455,397,240,157,1.27,6.66,19,15,8,0,0,,,3100,1,4,570
"2022-03-01 09:03:36","Sparty McFIy",95f6ab57-edfa-48f1-a124-4be1ed456ea8,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,1973,,Win,66.67,11522,10939,885,590,295,1.14,10.66,40,35,17,0,0,,,5125,4,17,1191
"2022-03-01 09:36:42","Sparty McFIy",0296224a-4ec3-427c-93ac-a3c31e801f1a,Aquarius,Slayer,"Ranked Arena",Controller,Solo/Duo,1976,,Win,54.35,5252,3932,506,275,231,1.78,10.33,16,9,10,0,0,,,2100,1,6,550
"2022-03-01 10:10:10","Sparty McFIy",850fc91d-b7e7-4622-8402-bc3a6870d498,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,0,,Win,52.29,4526,2982,415,217,198,2.86,14.66,20,7,5,0,0,,,2250,1,14,398
"2022-03-01 20:47:32","Sparty McFIy",88f511e1-c77d-47c0-949c-e8402d0b7b6d,Bazaar,CTF,"Ranked Arena",Controller,Solo/Duo,1979,,Win,60.96,7050,6406,543,331,212,1.86,14.00,26,14,6,0,0,,,3050,1,11,745
"2022-03-01 21:01:38","Sparty McFIy",318d4bfe-2270-4477-ae8f-3a9ad143f2c2,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,1994,,Loss,13.33,115,576,15,2,13,1.00,0.00,1,1,0,0,0,,,100,0,0,255
"2022-03-01 21:07:15","Sparty McFIy",1f31d4db-0f4d-4fa9-8a1f-08b2686bc98b,Aquarius,CTF,"Ranked Arena",Controller,Solo/Duo,1994,,Win,60.86,8577,6073,672,409,263,1.63,16.00,31,19,12,0,0,,,4135,2,12,762
"2022-03-01 21:21:03","Sparty McFIy",c19fc802-667f-45f7-8fb4-4b799250f878,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,2009,,Win,67.58,4287,3688,293,198,95,1.50,8.00,15,10,9,0,0,,,1950,2,5,571
"2022-03-01 21:31:37","Sparty McFIy",1573729f-8afa-4b02-8a87-b295fe41f4d8,Streets,Oddball,"Ranked Arena",Controller,Solo/Duo,2012,,Loss,0,0,14,0,0,0,0.00,0.00,0,0,0,0,0,,,0,0,0,285
"2022-03-01 21:37:59","Sparty McFIy",df121680-ba67-4fcb-adce-9f85dc02492a,Streets,Slayer,"Ranked Arena",Controller,Solo/Duo,2012,,Win,100,191,0,1,1,0,1.00,1.00,1,0,0,0,0,,,100,0,1,54
"2022-03-01 21:41:22","Sparty McFIy",585e99a1-635a-498c-86fd-9b6b39ad9afe,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,2027,,Win,55.84,12238,12119,1019,569,450,1.47,23.66,50,34,23,0,0,,,6800,3,22,1389
"2022-03-01 22:06:28","Sparty McFIy",94fdf08f-972d-48d4-b44a-d9cf1677e0b9,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,2042,,Loss,55.81,3358,3840,301,168,133,1.00,1.66,14,14,5,0,0,,,1650,0,5,385
"2022-03-01 22:13:56","Sparty McFIy",5b2c121c-2000-4d4e-8a99-c8f624138b1a,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,2042,,Win,55.35,8178,6417,692,383,309,1.58,14.33,30,19,10,0,0,,,3910,3,13,856
"2022-03-01 22:32:15","Sparty McFIy",62d04549-3f00-4287-a16b-71adc746fa51,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,2057,,Win,72.22,5780,3764,288,208,80,1.73,9.66,19,11,5,0,0,,,2150,5,12,498
"2022-03-01 22:41:54","Sparty McFIy",ce99d254-c9dc-4c54-a078-78842116ecb1,Streets,Oddball,"Ranked Arena",Controller,Solo/Duo,2072,,Win,68.88,7712,5820,556,383,173,1.56,14.66,28,18,14,0,0,,,3720,3,13,748
"2022-03-01 22:58:15","Sparty McFIy",086c0ad6-2724-431d-95e6-1f1e78133cb5,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,2087,,Loss,67.61,4126,3279,247,167,80,1.64,9.00,18,11,6,0,0,,,2100,3,9,425
"2022-03-01 23:07:35","Sparty McFIy",2cd75afc-5fa8-4cb0-bc12-0a485216d9ab,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,2087,,Win,65.28,5176,4605,360,235,125,1.25,8.33,20,16,13,0,0,,,3315,1,6,611
"2022-03-01 23:20:39","Sparty McFIy",4c1ccba7-65af-4d03-a19c-8eb7363c713a,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,2090,,Loss,70.61,4323,3015,228,161,67,1.90,10.33,19,10,4,0,0,,,2100,3,8,392
"2022-03-01 23:29:11","Sparty McFIy",ece01e5f-bc6e-4f3b-ad3a-8e23197f9690,Aquarius,CTF,"Ranked Arena",Controller,Solo/Duo,2090,,Win,0,0,0,13,0,13,0.00,0.00,0,0,0,0,0,,,325,0,0,136
"2022-03-01 23:36:20","Sparty McFIy",1a9b4f9a-545b-4ff2-92ab-62b660870730,Streets,Slayer,"Ranked Arena",Controller,Solo/Duo,2093,,Loss,55.82,4779,3671,292,163,129,1.50,7.33,15,10,7,0,0,,,1850,1,6,452
"2022-03-01 23:47:09","Sparty McFIy",93ddaadc-a97c-44a0-b4d2-396ffbdf9b56,Aquarius,Slayer,"Ranked Arena",Controller,Solo/Duo,2093,,Win,61.39,3173,3607,316,194,122,0.92,0.33,12,13,4,0,0,,,1400,0,2,443
"2022-03-01 23:55:38","Sparty McFIy",73ec950a-77d8-450d-a949-fbe9b5068744,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,2096,,Win,45.29,4279,3395,276,125,151,2.13,10.33,17,8,4,0,0,,,1900,0,10,466
"2022-03-02 00:04:20","Sparty McFIy",d01abd9e-4c21-4351-91aa-27dbb93c023e,Streets,Slayer,"Ranked Arena",Controller,Solo/Duo,2111,,Win,57.6,3162,2118,217,125,92,1.63,7.66,13,8,8,0,0,,,1700,1,5,347
"2022-03-02 00:11:28","Sparty McFIy",d02bcfe1-fbde-432c-87bd-be0ea461f1a1,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,2126,,Loss,66.55,3866,3500,293,195,98,1.00,1.33,11,11,4,0,0,,,1300,0,4,397
"2022-03-02 00:21:59","Sparty McFIy",cae795e4-db3c-41b7-92b9-82325fc07a8a,Bazaar,Slayer,"Ranked Arena",Controller,Solo/Duo,2126,,Win,52.02,3746,4031,346,180,166,1.45,6.66,16,11,5,0,0,,,1850,0,4,478
"2022-03-02 00:32:10","Sparty McFIy",e86e7cfe-4541-4efe-9225-fdd835883360,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,2129,,Loss,46.79,3136,3273,265,124,141,0.83,-0.33,10,12,5,0,0,,,1305,1,4,631
"2022-03-02 02:57:40","Sparty McFIy",29321554-8561-4894-bd86-3c0527414edd,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,2129,,Win,64.76,4301,3733,315,204,111,1.17,4.00,14,12,6,0,0,,,1700,0,4,500
"2022-03-02 03:07:34","Sparty McFIy",df137a36-f063-4003-9739-0c772a1a34ab,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,2132,,Win,46.56,7006,5620,494,230,264,1.87,18.00,28,15,15,0,0,,,3595,0,9,711
"2022-03-02 03:24:19","Sparty McFIy",63001bf1-533d-46ba-9b60-9de1aa7de7f0,Streets,Strongholds,"Ranked Arena",Controller,Solo/Duo,2147,,Win,65.79,4692,3835,266,175,91,1.38,6.33,18,13,4,0,0,,,2375,1,7,471
"2022-03-02 03:35:47","Sparty McFIy",1ea23e76-e269-4420-b0f0-f84c6ee3a565,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,2162,,Loss,56.45,4248,4010,287,162,125,1.25,4.66,15,12,5,0,0,,,1750,0,5,411
"2022-03-02 03:45:06","Sparty McFIy",c2e9000a-17bf-420d-9220-0635ffc5cd56,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,2162,,Loss,59.25,6202,5126,427,253,174,1.25,8.33,20,16,13,0,0,,,3040,0,8,616
"2022-03-02 03:56:25","Sparty McFIy",0fe9ac01-24a2-4cda-b189-73857390622b,Aquarius,Slayer,"Ranked Arena",Controller,Solo/Duo,2162,,Win,60.13,4634,3466,459,276,183,2.00,12.33,18,9,10,0,0,,,2310,1,6,473
"2022-03-02 04:10:31","Sparty McFIy",a04f4ab7-48a6-4509-8be9-7c210d87de79,Bazaar,CTF,"Ranked Arena",Controller,Solo/Duo,2177,,Loss,66.36,5905,6539,437,290,147,0.95,3.00,21,22,12,0,0,,,3125,0,9,747
"2022-03-02 04:24:20","Sparty McFIy",b4af2e17-b45c-4072-ad29-893511ec45d8,Streets,Strongholds,"Ranked Arena",Controller,Solo/Duo,2177,,Win,61.23,4950,4027,325,199,126,1.55,9.00,17,11,9,0,0,,,2500,3,8,525
"2022-03-02 04:35:06","Sparty McFIy",b348b0a7-1c3f-4884-a1d9-b7de85233e5e,Aquarius,Slayer,"Ranked Arena",Controller,Solo/Duo,2192,,Win,56.29,3389,2689,350,197,153,1.50,5.66,12,8,5,0,0,,,1450,0,5,364
"2022-03-02 04:43:24","Sparty McFIy",6ea2aea7-55ec-4b13-9423-9659879f1bf0,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,2207,,Loss,63.58,4463,2946,335,213,122,2.00,8.33,14,7,4,0,0,,,1600,0,5,563
"2022-03-02 04:54:31","Sparty McFIy",1f622777-5ab4-465a-991e-3a657f9fc8f6,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,2207,,Loss,60.68,6523,6812,468,284,184,0.87,0.00,20,23,9,0,0,,,3100,0,12,790
"2022-03-02 05:09:13","Sparty McFIy",0a9d038d-28ae-4b44-acd9-8e73a40dcefc,Aquarius,CTF,"Ranked Arena",Controller,Solo/Duo,2207,,Win,56.93,5563,5058,397,226,171,1.71,12.33,24,14,7,0,0,,,3540,0,15,687
"2022-03-02 21:15:34","Sparty McFIy",6dfcefdc-7fd7-4fec-a229-157b647420d7,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,2222,,Loss,61.56,4041,3910,320,197,123,1.00,2.33,13,13,7,0,0,,,1650,1,3,463
"2022-03-02 21:24:33","Sparty McFIy",237f75d6-7bbb-4c56-bc4f-7d9d107e9dee,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,2222,,Loss,61.42,3771,3472,267,164,103,0.91,0.66,10,11,5,0,0,14,13,1250,3,4,442
"2022-03-02 21:34:03","Sparty McFIy",a373b25a-4b11-4cd0-9a82-250c8e9d8e42,Aquarius,CTF,"Ranked Arena",Controller,Solo/Duo,2222,,Win,58.61,6416,5756,546,320,226,1.11,7.00,20,18,15,0,0,,,3755,0,4,745
"2022-03-02 21:49:26","Sparty McFIy",7b8313a3-8dec-42bd-b574-ac1617cdd77d,Bazaar,CTF,"Ranked Arena",Controller,Solo/Duo,2222,,Win,54.19,3243,3698,310,168,142,1.27,5.33,14,11,7,0,0,,,2515,0,5,575
"2022-03-02 22:05:52","Sparty McFIy",74498265-04d0-4b2a-be7d-ce8688715084,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,2222,,Loss,53.38,11245,7938,800,427,373,1.79,23.33,43,24,13,0,0,,,5300,4,23,976
"2022-03-02 22:28:55","Sparty McFIy",e1ac7a8c-f735-484e-a3c0-f5bedac0d090,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,2222,,Left,77.78,226,354,9,7,2,1.00,0.00,1,1,0,0,0,,,100,0,0,134
"2022-03-02 22:31:58","Sparty McFIy",5a305a9b-bfe8-431a-9fa5-f30502d1bed7,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,2222,,Win,54.26,7089,4560,645,350,295,1.60,11.00,24,15,6,0,0,,,2710,5,15,711
"2022-03-02 22:45:18","Sparty McFIy",b43d2ec8-f862-4254-a0ff-6ac3f21319e8,Recharge,Strongholds,"Ranked Arena",Controller,Solo/Duo,2232,,Loss,63.24,6833,5031,525,332,193,1.50,10.00,24,16,6,0,0,,,3325,2,11,632
"2022-03-03 02:42:52","Sparty McFIy",2da48a3e-4415-4452-b2f7-cdd590ef774d,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,2231,,Loss,60.6,4924,3267,401,243,158,1.80,9.66,18,10,5,0,0,,,2050,3,8,441
"2022-03-03 02:51:38","Sparty McFIy",8713061a-aa98-413c-bb91-4fa3d845fe5a,Streets,Slayer,"Ranked Arena",Controller,Solo/Duo,2231,,Win,56.57,5642,3557,525,297,228,2.11,14.00,19,9,12,0,0,,,2500,2,6,414
"2022-03-03 02:59:35","Sparty McFIy",8963691a-cd5d-459f-b9b3-a397dbd0040c,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,2246,,Loss,55.14,7822,7002,691,381,310,1.09,5.00,25,23,9,0,0,,,2975,2,15,789
"2022-03-03 06:34:16","Sparty McFIy",b6268a9e-116a-4feb-b86a-6e68721bb1d1,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,2246,,Win,47.65,6797,5221,596,284,312,2.14,18.00,30,14,6,0,0,,,3875,0,16,658
"2022-03-03 06:48:42","Sparty McFIy",e71ffc57-057c-43f6-b659-c740f97b9012,Streets,Strongholds,"Ranked Arena",Controller,Solo/Duo,2261,,Loss,0,0,225,12,0,12,0.00,-1.00,0,1,0,0,0,,,0,0,0,172
"2022-03-03 06:52:48","Sparty McFIy",a932028a-9ade-4b75-a152-3c8648269c69,Streets,Slayer,"Ranked Arena",Controller,Solo/Duo,2261,,Loss,63.19,5357,4974,326,206,120,1.50,8.00,18,12,6,0,0,,,2100,0,7,628
"2022-03-03 07:06:02","Sparty McFIy",be5be06c-cb45-4713-b07d-a4a06ddcecf5,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,2259,,Win,58.97,4910,5279,407,240,167,0.82,-0.33,14,17,8,0,0,,,2300,0,2,589
"2022-03-03 07:17:17","Sparty McFIy",0c0e0adc-1cfa-4a81-bde5-2ecc3a32b16f,Aquarius,CTF,"Ranked Arena",Controller,Solo/Duo,2260,,Win,58.1,2831,2425,210,122,88,1.83,5.33,11,6,1,0,0,,,1700,0,3,400
"2022-03-03 07:25:12","Sparty McFIy",f7f6feb3-3a85-46bd-a883-9e8107f2b260,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,2275,,Loss,67.22,5844,5228,479,322,157,1.06,4.00,19,18,9,0,0,,,2825,2,6,661
"2022-03-03 07:39:29","Sparty McFIy",a16a39f8-c132-438c-b0ff-c35c25a8cacd,Recharge,Strongholds,"Ranked Arena",Controller,Solo/Duo,2274,,Loss,0,1,239,121,0,121,0.00,0.00,0,0,0,0,0,,,0,0,0,181
"2022-03-03 07:45:07","Sparty McFIy",3d0a0b4d-52cb-4c2d-ba3d-43d155d879c0,Streets,Slayer,"Ranked Arena",Controller,Solo/Duo,2274,,Win,57.28,4313,3273,323,185,138,1.40,8.00,14,10,12,0,0,,,2000,1,8,451
"2022-03-03 07:55:18","Sparty McFIy",29625794-4335-44ef-9338-efd5c6754173,Recharge,Strongholds,"Ranked Arena",Controller,Solo/Duo,2288,,Loss,60.62,5157,5175,386,234,152,1.06,2.66,17,16,5,0,0,,,2325,2,8,577
"2022-03-03 08:06:17","Sparty McFIy",6146feeb-d9d2-4833-a7ad-44e8b8408263,Streets,Strongholds,"Ranked Arena",Controller,Solo/Duo,2285,,Win,62.32,6119,4957,353,220,133,1.53,12.00,23,15,12,0,0,,,3225,2,12,670
"2022-03-03 18:31:12","Sparty McFIy",c64fb0c0-1d6b-4d6a-a9fb-7940f177cef4,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,2298,,Win,47.11,4020,3425,450,212,238,1.27,6.00,14,11,9,0,0,,,1850,0,9,432
"2022-03-03 18:41:23","Sparty McFIy",0c1e0af7-f5f9-4799-a0de-5803f15115ab,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,2310,,Win,49.17,6159,6146,602,296,306,0.90,1.66,19,21,11,0,0,,,3200,0,6,852
