,index,Date,SeasonNumber,SeasonVersion,Map,Category,WinningTeam,WinningTeamCSR,WinningTeamMMR,WinningTeamScore,WinningTeamFinalScore,WinningTeamWinPercentChance,LosingTeam,LosingTeamCSR,LosingTeamMMR,LosingTeamScore,LosingTeamFinalScore,LosingTeamWinPercentChance,Rank,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,Kills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,Deaths,Assists,Betrayals,Suicides,MaxSpree,ExpectedKills,ExpectedDeaths,Score,Medals,LengthSeconds,LengthMinutes,DamageRatio,KillsBody,Kills/10Min,Deaths/10Min,Assists/10Min,Dmg/10Min,DmgT/10Min,ExcessKills,ExcessDeaths,LifetimeKD,LifetimeDmgRatio,LifetimeAcc,LifetimeBodyPct,LifetimeMeleePct,LifetimeHSPct,LifetimeGrenadePct,LifetimePowerPct,Csr,LifetimeWinRate
267,984,2024-04-05 00:15:00,6,1,Argyle,CTF 3 Captures,,,,,,,,,,,,,4,1.0,61.14,4297,2945,175,107,68,1.56,5.66,14,0,1,8,0,9,2,0,0,3,13.0,13.0,1650,4,590,9.833333333333334,1.4590831918505942,5,14.23728813559322,9.152542372881355,2.0338983050847457,4369.830508474576,2994.9152542372876,1.0,4.0,1.1036255411255411,1.1576031108368137,53.299884214588964,27.55577347389066,9.585682765383673,53.05221868104928,7.477322873253249,2.329002206423143,1071,0.5842696629213483
268,985,2024-04-05 00:26:17,6,1,Solitude,King of the Hill,,,,,,,,,,,,,5,0.0,62.31,6360,5352,260,162,98,0.88,1.66,14,1,2,10,0,16,11,0,0,3,16.0,18.0,2275,8,666,11.1,1.188340807174888,1,12.612612612612612,14.414414414414416,9.90990990990991,5729.72972972973,4821.621621621622,-2.0,2.0,1.1026400862068966,1.1577271839366106,53.33451631029485,27.485951624725143,9.577327143904228,53.115074517468855,7.500610798924994,2.3210359149767896,1062,0.582089552238806
269,986,2024-04-05 00:38:36,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,5,0.0,51.56,4217,4894,192,99,93,0.44,-7.33,7,1,1,5,0,16,5,0,0,2,13.0,14.0,950,2,614,10.233333333333333,0.861667347772783,0,6.840390879478829,15.635179153094462,4.88599348534202,4120.84690553746,4782.4104234527695,-6.0,-2.0,1.099785407725322,1.156638420307922,53.32949954289422,27.439024390243905,9.585365853658537,53.146341463414636,7.512195121951219,2.317073170731707,1052,0.5799256505576208
270,987,2024-04-05 00:51:58,6,1,Solitude,Slayer,,,,,,,,,,,,,2,1.0,57.71,4840,4592,201,116,85,1.09,4.33,12,1,0,9,0,11,10,0,0,3,14.0,15.0,1730,4,637,10.616666666666667,1.0540069686411149,2,11.30298273155416,10.361067503924646,9.419152276295133,4558.869701726844,4325.274725274725,-2.0,4.0,1.099759293928858,1.1562855001149484,53.342448433525924,27.407587548638134,9.58171206225681,53.21011673151751,7.490272373540856,2.310311284046693,1059,0.5814814814814815
271,988,2024-04-05 01:04:13,6,1,Recharge,Oddball,,,,,,,,,,,,,4,1.0,57.3,8008,7091,356,204,152,0.95,2.66,19,1,0,8,0,20,11,0,0,3,20.0,22.0,2475,5,877,14.616666666666667,1.1293188548864759,10,12.998859749144811,13.683010262257696,7.525655644241733,5478.677309007981,4851.311288483466,-1.0,2.0,1.0989624900239425,1.1561430612436443,53.36307129798903,27.523602033405954,9.561849431130478,53.15904139433552,7.455821834906802,2.299685306221254,1066,0.5830258302583026
272,989,2024-04-05 01:20:07,6,1,Live Fire,King of the Hill,,,,,,,,,,,,,1,1.0,57.05,3914,3596,149,85,64,0.78,0.66,7,0,2,4,0,9,8,0,0,3,13.0,12.0,1510,5,483,8.05,1.0884315906562847,1,8.695652173913043,11.180124223602483,9.937888198757763,4862.111801242236,4467.080745341615,-6.0,3.0,1.0981953290870488,1.1559621713581016,53.37108166481816,27.50120831319478,9.545674238762688,53.165780570323825,7.49154180763654,2.295795070082165,1072,0.5845588235294118
273,990,2024-04-05 01:31:29,6,1,Aquarius,CTF 5 Captures,,,,,,,,,,,,,5,0.0,52.01,4670,4443,273,142,131,1.0,4.33,13,1,0,9,0,13,13,0,0,3,12.0,13.0,2475,4,583,9.716666666666667,1.0510916047715508,3,13.379073756432247,13.379073756432247,13.379073756432247,4806.174957118354,4572.5557461406515,1.0,0.0,1.0978577096006348,1.1556171617748219,53.365699085715946,27.48735244519393,9.539869910864853,53.21609250782944,7.468079980727535,2.288605155384245,1063,0.5824175824175825
274,991,2024-04-06 16:58:43,6,1,Live Fire,King of the Hill,,,,,,,,,,,,,1,1.0,55.72,7139,5753,271,151,120,1.05,7.33,20,3,5,12,0,19,19,0,0,3,19.0,18.0,3270,10,723,12.05,1.2409177820267687,0,16.59751037344398,15.767634854771783,15.767634854771783,5924.48132780083,4774.273858921161,1.0,-1.0,1.0976315789473685,1.1559789893722914,53.37493484681764,27.355550227763125,9.566051306641093,53.24862143370894,7.552145768400862,2.2776312634859743,1070,0.583941605839416
275,992,2024-04-06 17:13:51,6,1,Live Fire,Strongholds,,,,,,,,,,,,,5,0.0,60.48,4271,4539,167,101,66,0.57,-3.66,8,1,0,2,0,14,7,0,0,2,11.0,14.0,1500,4,546,9.1,0.9409561577439964,5,8.791208791208792,15.384615384615385,7.6923076923076925,4693.406593406594,4987.912087912088,-3.0,0.0,1.0957000524383849,1.1552617751992387,53.3920704845815,27.422828427853553,9.57166786312515,53.19454414931803,7.537688442211055,2.273271117492223,1061,0.5818181818181818
276,993,2024-04-06 17:29:35,6,1,Recharge,King of the Hill,,,,,,,,,,,,,5,0.0,52.94,5478,5453,238,126,112,0.37,-3.66,7,0,2,3,0,19,25,0,0,2,15.0,16.0,2025,4,618,10.3,1.0045846323124885,2,6.796116504854368,18.44660194174757,24.271844660194173,5318.446601941747,5294.174757281553,-8.0,-3.0,1.0920949647795462,1.154660393571346,53.39052581578455,27.424749163879596,9.555661729574773,53.17725752508361,7.572861920688008,2.269469660774009,1051,0.5797101449275363
277,994,2024-04-06 17:44:44,6,1,Streets,Oddball,,,,,,,,,,,,,3,1.0,55.32,9828,6843,423,234,189,1.38,13.33,29,2,3,15,0,21,16,0,0,5,25.0,25.0,4175,9,1024,17.066666666666666,1.4362121876370013,9,16.9921875,12.3046875,9.375,5758.59375,4009.5703125,4.0,4.0,1.0936689154125583,1.1560635379334805,53.402197550646676,27.44958481613286,9.537366548042705,53.167259786476876,7.591933570581258,2.2538552787663106,1059,0.5812274368231047
278,996,2024-04-06 18:10:16,6,1,Solitude,King of the Hill,,,,,,,,,,,,,5,0.0,52.35,5900,5708,277,145,132,1.18,4.66,20,0,0,14,0,17,5,0,0,8,17.0,20.0,2475,5,725,12.083333333333334,1.033637000700771,6,16.551724137931036,14.068965517241379,4.137931034482759,4882.758620689655,4723.862068965517,3.0,3.0,1.09375,1.1554409668188983,53.396979196352234,27.4616292798111,9.49232585596222,53.246753246753244,7.55608028335301,2.2432113341204247,1043,0.579136690647482
279,997,2024-04-07 17:34:35,6,1,Solitude,King of the Hill,,,,,,,,,,,,,5,0.0,55.11,7153,5905,274,151,123,1.35,10.66,23,6,1,12,0,17,14,0,0,7,19.0,21.0,3285,15,790,13.166666666666666,1.211346316680779,4,17.468354430379748,12.91139240506329,10.632911392405065,5432.658227848101,4484.810126582279,4.0,4.0,1.0948830033427617,1.1556793312071327,53.40363925398132,27.407233442930956,9.581963363081258,53.24095819633631,7.538750587130108,2.2310944105213717,1035,0.5770609318996416
280,998,2024-04-07 17:52:42,6,1,Recharge,Strongholds,,,,,,,,,,,,,1,1.0,52.94,6809,4569,340,180,160,2.25,14.33,18,2,0,10,0,8,13,0,0,7,18.0,16.0,2865,7,705,11.75,1.4902604508645219,6,15.319148936170212,6.808510638297872,11.063829787234043,5794.893617021276,3888.510638297872,0.0,8.0,1.0972542981780857,1.1567795024440235,53.401418199282425,27.432179607109447,9.588400374181479,53.25070159027128,7.507015902712816,2.2217025257249765,1043,0.5785714285714286
281,999,2024-04-07 18:05:50,6,1,Recharge,Oddball,,,,,,,,,,,,,3,1.0,61.45,6536,3003,262,161,101,2.71,15.66,19,1,1,14,0,7,11,0,0,8,14.0,13.0,2685,7,537,8.95,2.1764901764901765,3,21.229050279329613,7.82122905027933,12.29050279329609,7302.793296089386,3355.3072625698323,5.0,6.0,1.1001536885245902,1.1589785388308205,53.431096599864894,27.380675203725264,9.569266589057044,53.34109429569267,7.49708963911525,2.211874272409779,1051,0.5800711743772242
282,1000,2024-04-07 18:17:59,6,1,Live Fire,Oddball,,,,,,,,,,,,,4,1.0,67.96,5214,3224,181,123,58,2.0,8.66,14,0,0,11,1,7,5,0,0,5,12.0,10.0,1710,7,541,9.016666666666667,1.6172456575682381,2,15.526802218114602,7.763401109057301,5.5452865064695,5782.624768946394,3575.600739371534,2.0,3.0,1.1017642546663258,1.1600370842972791,53.46800117916251,27.33812949640288,9.538175910884195,53.423067997215135,7.4727314922255745,2.2278951032722207,1058,0.5815602836879432
283,1001,2024-04-07 18:28:23,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,4,1.0,58.68,6187,3669,288,169,119,2.57,16.66,18,0,2,7,2,7,17,0,0,4,12.0,11.0,2695,9,520,8.666666666666666,1.6862905423821204,7,20.76923076923077,8.076923076923077,19.615384615384617,7138.846153846154,4233.461538461539,6.0,4.0,1.1043899948953548,1.1614168276871362,53.488989863684026,27.386179801247977,9.498497804483476,53.36260688698867,7.487866882366536,2.264848624913335,1067,0.5830388692579506
284,1002,2024-04-07 23:38:33,6,1,Live Fire,King of the Hill,,,,,,,,,,,,,3,1.0,58.29,5794,5050,199,116,83,1.08,5.0,13,3,2,7,0,12,12,0,0,3,16.0,15.0,2050,7,609,10.15,1.1473267326732672,1,12.807881773399014,11.822660098522167,11.822660098522167,5708.374384236453,4975.369458128079,-3.0,3.0,1.104325699745547,1.161366164029113,53.50231442752774,27.327188940092167,9.539170506912441,53.36405529953917,7.511520737327189,2.258064516129032,1074,0.5845070422535211
285,1003,2024-04-07 23:50:39,6,1,Streets,Oddball,,,,,,,,,,,,,4,1.0,62.94,4594,2460,143,90,53,2.8,11.66,14,3,1,9,0,5,8,0,0,4,11.0,11.0,2060,5,446,7.433333333333334,1.867479674796748,1,18.83408071748879,6.726457399103138,10.762331838565022,6180.269058295964,3309.417040358744,3.0,6.0,1.1064803049555274,1.162600805448505,53.521087564528926,27.262287551676618,9.577400091869546,53.39917317409279,7.510335323840148,2.2508038585209005,1082,0.5859649122807018
286,1004,2024-04-07 23:59:27,6,1,Solitude,King of the Hill,,,,,,,,,,,,,7,0.0,52.12,3538,3885,165,86,79,0.67,-0.66,8,0,0,6,0,12,10,0,0,2,11.0,13.0,1370,5,473,7.883333333333334,0.9106821106821107,2,10.14799154334038,15.22198731501057,12.684989429175475,4487.949260042284,4928.118393234672,-3.0,1.0,1.1051431466936914,1.161907084121596,53.51788094180364,27.258138468592392,9.559834938101789,53.43878954607978,7.49656121045392,2.246675836772123,1072,0.583916083916084
287,1005,2024-04-08 00:08:36,6,1,Live Fire,Oddball,,,,,,,,,,,,,4,1.0,64.56,7160,4578,237,153,84,4.13,27.33,33,5,1,16,1,8,7,0,0,12,16.0,16.0,3740,19,663,11.05,1.564001747487986,10,29.864253393665155,7.239819004524887,6.334841628959276,6479.638009049773,4142.986425339366,17.0,8.0,1.1112515802781289,1.163207645149963,53.554082663382644,27.28100113765643,9.601820250284414,53.401592718998856,7.463026166097839,2.2525597269624575,1081,0.5853658536585366
288,1007,2024-04-08 00:36:58,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,7,0.0,56.65,5551,4139,233,132,101,1.0,3.0,10,0,0,7,0,10,9,0,0,3,12.0,13.0,1510,3,567,9.45,1.3411452041555931,3,10.582010582010584,10.582010582010584,9.523809523809524,5874.074074074075,4379.8941798941805,-2.0,3.0,1.1108597285067874,1.1629756075647995,53.54972641535374,27.268612808327674,9.594930979859697,53.473636569359584,7.422493776872596,2.240325865580448,1072,0.5833333333333334
289,1008,2024-04-08 00:48:05,6,1,Solitude,King of the Hill,,,,,,,,,,,,,1,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0,0,40,0.6666666666666666,1.0,0,0.0,0.0,0.0,0.0,0.0,,,1.1108597285067874,1.1629756075647995,53.54972641535374,27.268612808327674,9.594930979859697,53.473636569359584,7.422493776872596,2.240325865580448,1072,0.5847750865051903
290,1009,2024-04-08 00:50:22,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,1,1.0,58.82,7015,6648,340,200,140,1.19,6.0,19,3,1,10,0,16,9,0,0,3,17.0,18.0,2720,8,798,13.3,1.0552045728038508,5,14.285714285714286,12.030075187969924,6.7669172932330826,5274.436090225564,4998.496240601504,2.0,2.0,1.1111667501251878,1.162475058546046,53.5742631161225,27.264533573681838,9.621451104100947,53.47003154574133,7.413249211356467,2.2307345651194233,1080,0.5862068965517241
291,1010,2024-04-08 01:04:49,6,1,Aquarius,Slayer,,,,,,,,,,,,,7,0.0,52.02,4495,4234,321,167,154,0.62,-2.66,8,0,0,5,0,13,7,0,0,2,11.0,12.0,1150,2,499,8.316666666666666,1.0616438356164384,3,9.619238476953909,15.6312625250501,8.41683366733467,5404.809619238477,5090.981963927856,-3.0,-1.0,1.109558273022211,1.1621776751793345,53.567487295467245,27.282950967161497,9.604138551506972,53.486279802069284,7.39991003148898,2.2267206477732793,1071,0.584192439862543
292,1011,2024-04-08 01:14:23,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,6,0.0,61.56,6723,5897,307,189,118,1.06,2.66,17,1,1,6,0,16,5,0,0,3,16.0,17.0,2180,5,747,12.45,1.1400712226555876,9,13.654618473895583,12.85140562248996,4.016064257028113,5400.0,4736.546184738956,1.0,1.0,1.1093711160825255,1.1620872393222812,53.60079233712316,27.380685637463593,9.589961909029801,53.41698409141833,7.394129509298677,2.2182388527896033,1062,0.5821917808219178
293,1012,2024-04-08 01:28:04,6,1,Streets,Slayer,,,,,,,,,,,,,4,1.0,50.63,4180,4052,237,120,117,0.55,-3.0,6,0,1,4,0,11,6,0,0,1,13.0,14.0,910,2,591,9.85,1.031589338598223,1,6.091370558375635,11.16751269035533,6.091370558375635,4243.6548223350255,4113.705583756345,-7.0,3.0,1.1078334159643035,1.1617214387752632,53.59127976955222,27.366301185947638,9.57708659655404,53.43477287983889,7.406578652942493,2.215260684716939,1068,0.5836177474402731
294,1013,2024-04-08 01:39:26,6,1,Live Fire,King of the Hill,,,,,,,,,,,,,5,0.0,58.11,7127,6483,265,154,111,0.72,-0.66,13,0,3,8,0,18,13,0,0,3,18.0,20.0,2375,6,746,12.433333333333334,1.0993367268240013,2,10.455764075067025,14.47721179624665,10.455764075067025,5732.171581769437,5214.209115281501,-5.0,2.0,1.1061204343534057,1.1614429022229753,53.607427770590775,27.331548415885763,9.549308344489067,53.45827755466309,7.4520303435966095,2.208835341365462,1059,0.5816326530612245
295,1014,2024-04-08 01:52:39,6,1,Aquarius,Slayer,,,,,,,,,,,,,2,1.0,53.55,4373,4145,211,113,98,1.08,3.33,14,1,1,7,0,13,7,0,0,2,10.0,10.0,1750,5,442,7.366666666666666,1.055006031363088,5,19.004524886877828,17.647058823529413,9.502262443438914,5936.1990950226245,5626.696832579186,4.0,-3.0,1.1060270602706026,1.1611399273295642,53.607277711337154,27.3576512455516,9.541814946619217,53.44750889679716,7.4510676156583635,2.2019572953736652,1066,0.5830508474576271
296,1015,2024-04-08 02:00:52,6,1,Live Fire,King of the Hill,,,,,,,,,,,,,4,1.0,60.74,8542,6798,326,198,128,1.75,16.33,28,2,1,19,0,16,13,0,0,8,22.0,21.0,3625,15,843,14.05,1.25654604295381,6,19.928825622775797,11.387900355871885,9.252669039145907,6079.715302491103,4838.4341637010675,6.0,5.0,1.1085518255329576,1.161583254782595,53.63837045956251,27.320954907161806,9.526967285587975,53.5366931918656,7.427055702917771,2.1883289124668437,1074,0.5844594594594594
297,1016,2024-04-09 23:09:54,6,1,Live Fire,King of the Hill,,,,,,,,,,,,,8,0.0,56.07,7339,7324,305,171,134,0.94,4.0,17,0,1,11,0,18,15,0,0,4,20.0,21.0,2710,7,807,13.45,1.0020480611687603,5,12.639405204460967,13.382899628252789,11.152416356877325,5456.505576208178,5445.353159851302,-3.0,3.0,1.1078311783361796,1.1607885545999586,53.64823451032645,27.32878220656243,9.491301475445937,53.578506936798064,7.421272847390442,2.180136533803127,1065,0.5824915824915825
298,1017,2024-04-11 23:48:21,6,1,Live Fire,Strongholds,,,,,,,,,,,,,1,1.0,56.61,7787,7353,295,167,128,0.86,2.66,18,2,4,6,0,21,17,0,0,4,21.0,22.0,3410,6,912,15.2,1.0590235278117774,6,11.842105263157896,13.81578947368421,11.18421052631579,5123.026315789474,4837.5,-3.0,1.0,1.1065533980582525,1.160282153003645,53.659831442033315,27.352489581048477,9.497696863347226,53.49857424873876,7.479710462820795,2.1715288440447464,1072,0.5838926174496645
299,1018,2024-04-12 01:02:24,6,1,Solitude,King of the Hill,,,,,,,,,,,,,1,1.0,47.42,3663,3529,194,92,102,0.91,2.33,10,1,0,7,0,11,10,0,0,2,14.0,12.0,1625,3,527,8.783333333333333,1.0379710966279398,2,11.385199240986717,12.523719165085389,11.385199240986717,4170.398481973435,4017.8368121442127,-4.0,1.0,1.1060275962236747,1.159990737033704,53.643813129641636,27.336397461151236,9.498796235500109,53.53469030422412,7.463339899321514,2.1667760998030205,1079,0.5852842809364549
300,1019,2024-04-12 01:12:18,6,1,Live Fire,Strongholds,,,,,,,,,,,,,1,1.0,59.54,4753,3567,173,103,70,1.78,8.66,16,2,0,9,0,9,5,0,0,4,13.0,12.0,2200,3,553,9.216666666666667,1.3324922904401457,5,17.359855334538878,9.764918625678119,5.424954792043399,5156.962025316456,3870.162748643761,3.0,3.0,1.107487922705314,1.1604051634838295,53.657280219780226,27.350054525627044,9.509269356597601,53.544165757906214,7.4372955288985825,2.1592148309705563,1087,0.5866666666666667
301,1020,2024-04-12 01:23:41,6,1,Recharge,Strongholds,,,,,,,,,,,,,5,0.0,59.46,5503,4573,222,132,90,0.75,-2.33,12,0,0,9,0,16,5,0,0,3,13.0,15.0,1850,4,600,10.0,1.203367592390116,3,12.0,16.0,5.0,5503.0,4573.0,-1.0,-1.0,1.106111645813282,1.1605370820119694,53.67424342191903,27.34391994779204,9.484446378072656,53.60017402653905,7.417881226887101,2.153578420709158,1078,0.584717607973422
302,1021,2024-04-12 01:35:39,6,1,Streets,Oddball,,,,,,,,,,,,,6,0.0,55.02,5749,5757,249,137,112,0.69,-1.0,11,2,0,7,0,16,12,0,0,5,15.0,16.0,1820,7,631,10.516666666666667,0.9986103873545249,2,10.459587955625992,15.213946117274165,11.410459587955625,5466.561014263074,5474.167987321711,-4.0,0.0,1.1045062320230106,1.1599135555400972,53.67864221676753,27.32204861111111,9.505208333333332,53.62413194444444,7.400173611111111,2.1484375,1069,0.5827814569536424
303,1022,2024-04-12 01:48:37,6,1,Streets,Slayer,,,,,,,,,,,,,2,1.0,52.26,4527,3945,199,104,95,1.63,7.33,13,1,2,9,0,8,7,0,0,4,11.0,12.0,1670,2,495,8.25,1.1475285171102663,1,15.757575757575758,9.696969696969697,8.484848484848484,5487.272727272728,4781.818181818182,2.0,4.0,1.1055023923444975,1.1598809613551353,53.67494959545442,27.266825362475654,9.500108201687945,53.66803722138065,7.422635793118372,2.1423934213373728,1077,0.5841584158415841
304,1023,2024-04-13 19:15:43,6,1,Live Fire,Slayer,,,,,,,,,,,,,6,0.0,51.61,4746,4146,217,112,105,0.92,1.0,12,0,1,6,1,13,6,0,0,5,13.0,13.0,1500,8,575,9.583333333333334,1.1447178002894356,4,12.521739130434781,13.565217391304348,6.260869565217391,4952.347826086956,4326.260869565217,-1.0,0.0,1.1049367994276174,1.1598391383456796,53.669107951800946,27.282538312108784,9.475501834664364,53.65853658536586,7.424994603928341,2.158428663932657,1068,0.5822368421052632
305,1024,2024-04-13 19:27:59,6,1,Recharge,Strongholds,,,,,,,,,,,,,1,1.0,48.7,7566,6943,384,187,197,0.76,-1.0,16,1,0,8,0,21,12,0,0,5,18.0,19.0,2730,5,792,13.2,1.0897306639781075,7,12.121212121212121,15.90909090909091,9.090909090909092,5731.818181818182,5259.848484848485,-2.0,-2.0,1.1032273374466066,1.1595167995719484,53.64431108166738,27.339212733921276,9.464400946440096,53.64594536459454,7.399440739944074,2.1510002151000216,1075,0.5836065573770491
306,1026,2024-04-13 19:49:12,6,1,Live Fire,Strongholds,,,,,,,,,,,,,5,0.0,55.3,6371,5408,349,193,156,1.13,4.33,17,3,0,6,0,15,7,0,0,5,17.0,19.0,2725,6,778,12.966666666666667,1.178069526627219,8,13.110539845758355,11.568123393316194,5.3984575835475574,4913.367609254499,4170.694087403599,0.0,4.0,1.1021708352996697,1.1588273758059173,53.63921396591099,27.42453436095055,9.484050524512952,53.585955898094625,7.364590023549561,2.1408691928923145,1066,0.5816993464052288
307,1027,2024-04-13 20:26:29,6,1,Live Fire,King of the Hill,,,,,,,,,,,,,1,1.0,57.3,6505,5656,274,157,117,1.46,8.33,19,1,2,11,1,13,7,0,0,4,18.0,17.0,2975,7,676,11.266666666666667,1.150106082036775,4,16.86390532544379,11.538461538461537,6.213017751479289,5773.668639053254,5020.118343195266,1.0,4.0,1.1032698188661492,1.1587950142593129,53.652107949650926,27.398720682302773,9.466950959488273,53.60341151385928,7.377398720682303,2.1535181236673773,1074,0.5830618892508144
308,1028,2024-04-13 20:39:52,6,1,Live Fire,Oddball,,,,,,,,,,,,,7,0.0,57.14,4249,3963,168,96,72,1.07,2.0,16,1,0,10,0,15,3,0,0,3,13.0,13.0,1985,6,523,8.716666666666667,1.0721675498359828,5,18.35564053537285,17.208413001912046,3.4416826003824093,4874.5697896749525,4546.462715105163,3.0,-2.0,1.1031411157993436,1.15857037226072,53.65963179164795,27.411814704632388,9.45601359966001,53.63365915852104,7.352316192095197,2.1461963450913726,1066,0.5811688311688312
309,1029,2024-04-13 20:49:40,6,1,Aquarius,CTF 5 Captures,,,,,,,,,,,,,7,0.0,60.12,7517,6128,346,208,138,1.53,11.66,26,2,0,17,0,17,8,0,0,5,16.0,17.0,3155,14,747,12.45,1.2266644908616189,7,20.88353413654619,13.654618473895583,6.42570281124498,6037.751004016064,4922.088353413655,10.0,0.0,1.1048330609385943,1.1588423301472017,53.68816339042802,27.409129332206255,9.446322907861369,53.69822485207101,7.311918850380389,2.1344040574809804,1059,0.5792880258899676
310,1030,2024-04-14 16:11:47,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,3,1.0,62.43,5650,3073,189,118,71,2.14,10.66,15,1,0,8,5,7,8,0,0,5,12.0,11.0,2070,10,501,8.35,1.8385942076147088,1,17.964071856287426,8.383233532934133,9.580838323353294,6766.4670658682635,3680.239520958084,3.0,4.0,1.1065268065268066,1.1602010106469818,53.7092252803262,27.343585422372023,9.437539498630713,53.69707183484306,7.288813987781757,2.232989256372446,1067,0.5806451612903226
311,1031,2024-04-14 16:21:11,6,1,Streets,Oddball,,,,,,,,,,,,,6,0.0,57.49,8113,7350,327,188,139,0.7,-2.33,14,2,1,8,0,20,11,0,0,4,22.0,23.0,2460,6,920,15.333333333333334,1.1038095238095238,3,9.130434782608695,13.043478260869566,7.173913043478261,5291.086956521739,4793.478260869565,-8.0,3.0,1.1046403712296984,1.1599327024348436,53.72492291293921,27.326191976475528,9.45179584120983,53.70720436883008,7.2883847931106915,2.226423020373871,1058,0.5787781350482315
312,1032,2024-04-15 01:40:28,6,1,Argyle,CTF 3 Captures,,,,,,,,,,,,,6,0.0,57.5,6390,5189,240,138,102,1.36,6.33,19,1,0,10,2,14,4,0,0,6,16.0,17.0,2125,8,759,12.65,1.2314511466563884,6,15.019762845849803,11.067193675889328,3.1620553359683794,5051.383399209486,4101.97628458498,3.0,3.0,1.1054579093432007,1.1601721323638523,53.73638468253065,27.343096234309623,9.435146443514645,53.70292887029289,7.2594142259414225,2.259414225941423,1050,0.5769230769230769
313,1033,2024-04-15 01:54:05,6,1,Recharge,Oddball,,,,,,,,,,,,,3,1.0,50.78,7639,6298,319,162,157,1.64,14.0,23,4,2,12,0,14,15,0,0,3,25.0,23.0,3310,12,977,16.283333333333335,1.2129247380120673,5,14.12487205731832,8.597748208802455,9.211873080859775,4691.299897645855,3867.7584442169905,-2.0,9.0,1.1071922544951591,1.1603856148169853,53.72451679560517,27.316260670414323,9.473245887986675,53.69560691234645,7.266291900895274,2.2485946283572766,1058,0.5782747603833865
314,1034,2024-04-15 02:12:01,6,1,Streets,Slayer,,,,,,,,,,,,,3,1.0,60.69,3911,2865,145,88,57,1.25,4.33,10,2,0,5,0,8,7,0,0,4,10.0,10.0,1370,2,428,7.133333333333334,1.3650959860383944,3,14.018691588785046,11.214953271028037,9.813084112149532,5482.710280373832,4016.3551401869154,0.0,2.0,1.107455131155085,1.1607617823495493,53.737218749606974,27.32183669229171,9.495117390400997,53.68792852690629,7.251194681072097,2.243922709328901,1066,0.5796178343949044
315,1035,2024-04-15 02:21:19,6,1,Argyle,CTF 3 Captures,,,,,,,,,,,,,2,1.0,56.67,3858,2556,120,68,52,3.6,14.66,18,4,1,11,1,5,5,0,0,10,10.0,9.0,2125,7,405,6.75,1.5093896713615023,1,26.666666666666664,7.4074074074074066,7.4074074074074066,5715.555555555556,3786.666666666667,8.0,4.0,1.1103194667892438,1.1613323779574551,53.741633283520244,27.240736907472574,9.542537776857793,53.71558683502381,7.244876837093769,2.2562616435520595,1075,0.580952380952381
316,1036,2024-04-15 22:56:19,6,1,Streets,Oddball,,,,,,,,,,,,,7,0.0,59.34,7687,6180,305,181,124,1.32,9.66,25,2,3,13,0,19,11,0,0,4,21.0,24.0,3515,11,934,15.566666666666666,1.2438511326860842,7,16.05995717344754,12.20556745182013,7.0663811563169165,4938.1156316916495,3970.021413276231,4.0,5.0,1.1112128146453089,1.1616576384889299,53.763010408326664,27.24464579901153,9.534596375617792,53.70675453047776,7.269357495881384,2.2446457990115323,1066,0.5791139240506329
317,1037,2024-04-15 23:15:38,6,1,Recharge,Oddball,,,,,,,,,,,,,4,1.0,56.63,6161,4333,249,141,108,1.36,7.0,15,1,1,7,0,11,9,0,0,3,15.0,15.0,2140,8,615,10.25,1.4218786060466189,6,14.634146341463413,10.731707317073171,8.78048780487805,6010.731707317073,4227.317073170732,0.0,4.0,1.1118466103629308,1.1623748093438375,53.771902475525344,27.283925272018067,9.5257647300349,53.685074933278585,7.267501539724902,2.2377335249435437,1074,0.580441640378549
318,1038,2024-04-15 23:27:56,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,2,1.0,55.4,8088,5270,278,154,124,2.17,17.33,26,1,1,15,3,12,10,0,0,5,17.0,16.0,3160,17,751,12.516666666666667,1.5347248576850094,6,20.77230359520639,9.587217043941411,7.989347536617842,6461.7842876165105,4210.386151797603,9.0,4.0,1.1147279763259732,1.1636187520285621,53.777512645563796,27.261588727792525,9.495609556871553,53.706350827036964,7.249336328364304,2.287114559934654,1083,0.5817610062893082
319,1039,2024-04-15 23:43:56,6,1,Argyle,CTF 3 Captures,,,,,,,,,,,,,1,1.0,52.51,2812,2000,179,94,85,1.75,5.66,7,1,0,6,0,4,8,0,0,3,8.0,8.0,1765,1,359,5.983333333333333,1.406,0,11.6991643454039,6.685236768802229,13.370473537604457,4699.721448467966,3342.6183844011143,-1.0,4.0,1.1153058903798043,1.1639256662986113,53.77470796855237,27.222675367047312,9.502446982055465,53.752039151712886,7.238988580750408,2.2838499184339316,1091,0.5830721003134797
