Date,Player,MatchId,Map,Category,Playlist,Input,Queue,Csr,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,Kills,Deaths,Assists,Betrayals,Suicides,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2021-11-15 20:24:32",eArL694412,67aa45e5-2077-49bc-889e-41636f6c35f7,Behemoth,CTF,"Quick Play",CrossPlay,Open,0,,Win,38.88,2240,2662,427,166,261,0.67,-2.00,6,9,3,0,0,9,7,825,0,1,547
"2021-11-15 20:35:37",eArL694412,aa85f32d-40da-4f79-9e99-ef10cd080360,Streets,Slayer,"Quick Play",CrossPlay,Open,0,,Loss,40.13,4084,3638,598,240,358,1.00,2.33,11,11,7,0,0,9,11,1450,0,5,530
"2021-11-15 22:43:16",eArL694412,252f7cb9-5348-4824-9e47-5e7388a73aa9,Aquarius,CTF,"Quick Play",CrossPlay,Open,0,,Loss,54.62,2821,2466,368,201,167,0.78,-1.66,7,9,1,0,0,6,6,825,0,4,369
"2021-11-16 00:27:42",eArL694412,760515ae-cf7f-4421-8187-d78405d71bee,Recharge,Slayer,"Quick Play",CrossPlay,Open,0,,Win,40.37,3816,2608,592,239,353,2.67,13.00,16,6,9,0,0,8,7,2050,0,6,455
"2021-11-16 00:36:30",eArL694412,e31e839f-2bf8-4777-b008-e2d8d0888281,Recharge,Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,37.01,3449,2512,562,208,354,1.00,2.00,9,9,6,0,0,8,9,1750,0,2,463
"2021-11-16 00:45:06",eArL694412,e696cb21-15d5-400b-863e-05cb1e333a85,Behemoth,CTF,"Quick Play",CrossPlay,Open,0,,Loss,47.02,2103,2987,336,158,178,0.25,-8.00,3,12,3,0,0,6,8,450,0,0,376
"2021-11-16 00:52:51",eArL694412,c2b42c39-e1d1-4ab1-89ca-7b1a4069884d,"Live Fire",Slayer,"Quick Play",CrossPlay,Open,0,,Loss,43.39,4091,3292,756,328,428,1.08,3.00,13,12,6,0,1,10,10,1500,0,5,525
"2021-11-16 00:57:34",eArL694412,d1000590-f1e3-41dd-956c-8a44f5748ae4,Bazaar,CTF,"Quick Play",CrossPlay,Open,0,,Loss,41.33,1092,766,196,81,115,1.00,0.33,3,3,1,0,0,3,4,375,0,0,530
"2021-11-16 01:07:25",eArL694412,c6714ff6-2aa7-4bfb-94a3-3be7ac1302b4,"Live Fire",Oddball,"Quick Play",CrossPlay,Open,0,,Win,55.15,3669,2188,466,257,209,2.00,9.33,14,7,7,0,0,8,8,1835,0,4,440
"2021-11-16 01:14:36",eArL694412,3e5d7000-9caf-4d6a-b306-d9fe13a98c13,"Live Fire",Oddball,"Quick Play",CrossPlay,Open,0,,Loss,48.41,7361,5116,1039,503,536,1.38,10.33,22,16,13,0,0,17,11,3155,0,6,897
"2021-11-16 01:32:32",eArL694412,0321295c-5b31-414b-ab65-32effa3c49d9,Behemoth,CTF,"Quick Play",CrossPlay,Open,0,,Win,43.28,3396,1830,573,248,325,2.60,8.33,13,5,1,0,0,8,6,1425,0,3,467
"2021-11-16 01:41:43",eArL694412,0fc5d74b-0efa-4a23-aad9-4e452b67c820,Recharge,Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,47.55,3408,2153,429,204,225,0.86,1.00,6,7,6,0,0,7,7,1100,0,1,386
"2021-11-16 01:49:53",eArL694412,0aec743c-f8fa-4f6c-8900-97470bc7b52c,Recharge,Oddball,"Quick Play",CrossPlay,Open,0,,Loss,47.75,4895,3586,777,371,406,1.55,7.66,17,11,5,0,0,11,12,2035,0,6,613
"2021-11-16 02:01:40",eArL694412,3a9b125b-cd65-412c-b8f2-944e61eebdee,Bazaar,Slayer,"Ranked Arena",Controller,Solo/Duo,0,,Loss,53.43,4904,4522,670,358,312,0.60,-2.66,9,15,10,0,0,12,13,1400,0,4,649
"2021-11-16 02:15:46",eArL694412,919ef636-789c-4326-b87e-01429fed54a1,Behemoth,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,0,,Loss,50.54,5352,3889,653,330,323,1.82,11.33,20,11,7,0,0,11,13,2840,0,11,752
"2021-11-16 03:14:53",eArL694412,b3b127ce-9169-4f3f-ac81-64acc5bc66bf,Streets,Slayer,"Ranked Arena",Controller,Solo/Duo,0,,Win,53.13,4022,3559,495,263,232,1.50,6.66,15,10,5,0,0,9,10,1750,0,2,495
"2021-11-16 03:25:28",eArL694412,df59a24f-e860-480a-a53d-72fbbbf40616,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,0,,Win,60.73,3033,2068,331,201,130,1.83,7.66,11,6,8,0,0,7,6,1500,0,3,362
"2021-11-16 04:11:57",eArL694412,83586970-1567-4c14-942b-d7504ba08919,Bazaar,CTF,"Quick Play",CrossPlay,Open,0,,Loss,46.4,3152,2173,541,251,290,1.00,1.66,6,6,5,0,0,6,7,850,0,0,381
"2021-11-16 04:20:45",eArL694412,89807ef5-031b-4582-a036-8b4ab0e416e7,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,0,,Win,52.81,2040,1243,231,122,109,3.33,7.33,10,3,1,0,0,6,4,1250,0,3,293
"2021-11-16 04:44:21",eArL694412,e6bdc1b7-d4c0-4fa5-8143-4df8ae216019,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,0,,Loss,54.6,5005,5697,533,291,242,0.55,-4.66,11,20,13,0,0,14,17,1935,0,5,764
"2021-11-16 04:58:28",eArL694412,4eb56f95-f6f9-49e2-8399-41b6d727df58,Recharge,Strongholds,"Ranked Arena",Controller,Solo/Duo,0,,Win,51.41,6769,4709,708,364,344,1.53,11.66,23,15,11,0,0,15,16,3675,0,7,800
"2021-11-16 05:13:13",eArL694412,14debd07-35be-43ff-a634-458583353d48,Behemoth,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,0,,Win,54.32,8074,6778,972,528,444,1.00,2.66,23,23,8,0,0,18,19,2775,0,11,1064
"2021-11-16 05:32:16",eArL694412,26477391-cca1-44e5-b447-8a1759ac6734,Recharge,Strongholds,"Ranked Arena",Controller,Solo/Duo,0,,Win,55.33,1693,1904,197,109,88,0.57,-2.00,4,7,3,0,0,9,7,875,0,1,427
"2021-11-16 05:40:54",eArL694412,cb3580a2-b603-49ca-baa9-c4833dec5f41,Aquarius,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,0,,Loss,56.09,4390,3941,419,235,184,0.93,1.00,13,14,6,0,0,9,12,1700,0,4,582
"2021-11-16 05:51:49",eArL694412,f0311f35-3b8d-41c1-868b-7e637a24e5f8,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,0,,Loss,58.11,5095,4749,518,301,217,0.87,-0.33,13,15,5,0,0,16,17,2400,0,3,820
"2021-11-16 06:09:03",eArL694412,b63dd3b8-1571-4ffc-9a0a-a3a095e8dbe9,Aquarius,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,861,,Loss,60.26,1387,1790,156,94,62,0.25,-6.00,2,8,0,0,0,4,6,225,0,2,261
"2021-11-16 06:14:54",eArL694412,091fa974-3b95-46a1-b4fa-37fc10a5be51,Streets,Oddball,"Ranked Arena",Controller,Solo/Duo,861,,Loss,53.25,4383,4189,462,246,216,0.56,-3.33,9,16,11,0,0,11,14,1535,0,3,602
"2021-11-16 16:05:36",eArL694412,cf8d7216-ecdc-4a0c-a47f-82245d8b8531,"Live Fire",Oddball,"Quick Play",CrossPlay,Open,0,,Win,38.99,4622,4739,854,333,521,1.00,2.33,13,13,7,0,0,15,17,1700,0,3,785
"2021-11-16 16:20:27",eArL694412,d11d92a8-997d-496a-84c3-1689c93ed74f,"Live Fire",Strongholds,"Quick Play",CrossPlay,Open,0,,Win,42.07,3264,2689,561,236,325,1.71,8.00,12,7,9,0,0,12,10,2250,0,7,576
"2021-11-16 16:33:50",eArL694412,0fc7fe1b-2cc3-42dc-8d87-8e38e3a5db40,Aquarius,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,861,,Loss,53.53,3296,2354,340,182,158,1.13,3.00,9,8,6,0,0,9,10,1660,0,4,507
"2021-11-16 19:41:48",eArL694412,f9cda3d9-8d9a-4d25-b750-94b4d9a3646f,Streets,Slayer,"Quick Play",CrossPlay,Open,0,,Win,41.07,3808,3459,582,239,343,1.00,2.00,9,9,6,0,0,10,9,1200,0,3,480
"2021-11-16 19:51:35",eArL694412,c23801c4-e84d-428b-a51c-1cc52fb3a1a0,Bazaar,Slayer,"Ranked Arena",Controller,Solo/Duo,861,,Loss,42.31,4152,4134,579,245,334,0.93,1.33,13,14,7,0,0,13,14,1650,0,2,658
"2021-11-16 20:04:01",eArL694412,9b5a41ca-d016-4c61-b23f-6d181895503b,Streets,Slayer,"Ranked Arena",Controller,Solo/Duo,861,,Win,55.95,3619,3316,395,221,174,0.83,-0.66,10,12,4,0,0,11,11,1200,0,2,527
"2021-11-17 02:41:08",eArL694412,64aa26db-0b0d-4706-a47d-79c3a71f1a2f,"Launch Site","One Flag CTF","Quick Play",CrossPlay,Open,0,,Draw,43.04,4443,3184,546,235,311,2.00,9.66,16,8,5,0,0,15,12,2025,0,5,784
"2021-11-17 02:56:15",eArL694412,47d2ff4d-6cbb-4e42-b71e-2bdc820473c8,Recharge,Oddball,"Quick Play",CrossPlay,Open,0,,Win,51.86,3965,2737,484,251,233,1.50,6.33,12,8,7,0,1,13,9,2195,0,2,579
"2021-11-17 03:07:59",eArL694412,f17c693a-3a28-4072-81f4-8faf71554fe0,Aquarius,Slayer,"Quick Play",CrossPlay,Open,0,,Win,39.09,3813,2622,770,301,469,1.50,7.00,9,6,12,0,0,12,8,1500,0,2,508
"2021-11-17 03:18:48",eArL694412,31718222-6dad-4704-b28b-d2c6660617ee,Recharge,Strongholds,"Quick Play",CrossPlay,Open,0,,Win,39.48,3856,2737,618,244,374,1.57,6.00,11,7,6,0,0,13,10,2050,0,1,574
"2021-11-17 03:29:03",eArL694412,6448f946-f9c8-40e4-b22c-d20be7d94805,Recharge,Oddball,"Quick Play",CrossPlay,Open,0,,Loss,42.9,3668,4404,606,260,346,0.40,-7.00,6,15,6,0,1,12,11,825,0,4,610
"2021-11-17 06:00:00",eArL694412,00ad8177-b5c7-4e18-bb4a-7efea00e6876,Aquarius,CTF,"Quick Play",CrossPlay,Open,0,,Win,39.76,3986,2895,674,268,406,2.13,11.33,17,8,7,0,0,12,9,2655,0,4,605
"2021-11-17 06:11:41",eArL694412,a8e67902-4c85-4519-89bb-634ce36dec87,"Launch Site",Slayer,"Quick Play",CrossPlay,Open,0,,Loss,35.12,4143,4015,877,308,569,0.85,-0.33,11,13,5,0,0,14,12,1350,0,2,650
"2021-11-17 06:25:31",eArL694412,052d4040-ba5e-4bf5-a447-020082bf6726,Streets,Slayer,"Quick Play",CrossPlay,Open,0,,Win,41.57,5433,3452,801,333,468,1.89,10.00,17,9,6,0,0,11,9,2000,0,4,497
"2021-11-17 06:35:24",eArL694412,d4967dbb-9782-41e8-83bd-b0f3c9b7f4d0,"Live Fire",Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,42.11,5081,4044,722,304,418,1.91,12.33,21,11,7,0,0,14,12,2875,0,3,646
"2021-11-17 06:47:21",eArL694412,1781af46-6d2b-489a-acb5-bce965e2bf53,Aquarius,Slayer,"Quick Play",CrossPlay,Open,0,,Win,45.19,5009,4035,686,310,376,1.58,9.33,19,12,7,0,0,12,10,2250,0,6,528
"2021-11-18 04:02:00",eArL694412,b8fe2aa9-d89f-435b-9f6c-db4f517c2253,Aquarius,Slayer,"Quick Play",CrossPlay,Open,0,,Win,34.85,3567,3779,680,237,443,1.00,2.33,12,12,7,0,0,13,12,1550,0,4,583
"2021-11-18 04:15:06",eArL694412,ffac4424-2a8e-4d37-aadd-f6caa700979f,"Live Fire",Oddball,"Quick Play",CrossPlay,Open,0,,Loss,44.58,5916,5866,720,321,399,1.00,3.66,19,19,11,0,0,16,18,2855,0,8,788
"2021-11-18 04:33:12",eArL694412,740fa929-c4c2-43bb-abe1-735fa5a4b6dd,Streets,Oddball,"Quick Play",CrossPlay,Open,0,,Left,37.11,1669,1550,318,118,200,0.67,-0.33,4,6,5,0,0,6,7,810,0,0,302
"2021-11-18 05:36:07",eArL694412,eab9b51e-d5c2-49a3-918a-c376e224a9d7,Streets,Slayer,"Quick Play",CrossPlay,Open,0,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,1,1,0,0,0,415
"2021-11-19 03:33:25",eArL694412,b9d8f392-da54-42af-add3-535aa9e1cc7e,Bazaar,CTF,"Quick Play",CrossPlay,Open,0,,Loss,45.39,5281,5608,802,364,438,0.94,0.66,15,16,5,0,0,12,17,1910,0,7,730
"2021-11-19 03:47:27",eArL694412,9f11259a-d5ab-449a-8b1c-cd8c75c5a425,Streets,Oddball,"Quick Play",CrossPlay,Open,0,,Loss,50.19,4685,3267,522,262,260,1.42,6.33,17,12,4,0,0,9,9,2145,0,9,439
"2021-11-19 03:56:12",eArL694412,d6a899da-685f-4433-812a-24f3f8400433,Aquarius,Slayer,"Quick Play",CrossPlay,Open,0,,Win,37.66,3527,3636,693,261,432,0.69,-1.33,9,13,8,0,0,13,11,1300,0,4,557
"2021-11-19 04:07:16",eArL694412,3becd248-4090-49ab-9964-ea4bd16ed88a,Streets,Oddball,"Quick Play",CrossPlay,Open,0,,Win,36.48,3885,3223,636,232,404,1.22,5.00,11,9,9,0,0,12,13,1585,0,2,571
"2021-11-19 04:22:10",eArL694412,23001cb9-6ff4-4545-ac19-7463a3cbdfe3,Streets,Slayer,"Quick Play",CrossPlay,Open,0,,Win,39.46,2872,2578,479,189,290,1.13,2.66,9,8,5,0,0,10,10,1150,0,1,470
"2021-11-19 04:32:33",eArL694412,48c821c5-943c-499f-8b64-11dac54d6703,"Live Fire",Oddball,"Quick Play",CrossPlay,Open,0,,Loss,45.47,4492,4024,618,281,337,1.42,9.00,17,12,12,0,1,13,12,2580,0,8,585
"2021-11-19 04:45:37",eArL694412,5c9cf7ce-9606-43b6-acda-51795c3de1cc,"Live Fire",Strongholds,"Quick Play",CrossPlay,Open,0,,Win,46.95,4286,3581,622,292,330,1.00,1.00,12,12,3,0,0,12,11,1875,0,2,536
"2021-11-19 04:57:33",eArL694412,113e30bb-a50c-461b-b32c-2f8f3cf56326,Bazaar,Slayer,"Quick Play",CrossPlay,Open,0,,Win,39.21,1329,637,278,109,169,6.00,5.66,6,1,2,0,0,5,3,700,0,3,210
"2021-11-19 05:03:27",eArL694412,78a7bd04-094f-4cb4-8864-4b7abf7f79b2,Streets,Slayer,"Ranked Arena",CrossPlay,Open,0,,Loss,50.15,2749,2845,327,164,163,0.82,-1.00,9,11,3,0,0,7,9,1050,0,3,370
"2021-11-19 05:13:03",eArL694412,36ef3fd5-f574-4d9b-bfb0-b591f4e72ec3,Bazaar,CTF,"Quick Play",CrossPlay,Open,0,,Win,41.75,4249,3488,618,258,360,0.85,0.33,11,13,7,0,0,11,9,1710,0,1,557
"2021-11-19 05:24:27",eArL694412,84aa72e6-d701-457d-88f7-0dd12f6e1912,Aquarius,Slayer,"Quick Play",CrossPlay,Open,0,,Loss,54.25,3459,2813,459,249,210,1.00,1.00,11,11,3,0,0,9,9,1250,0,3,416
"2021-11-19 05:33:08",eArL694412,b4131e4c-ded7-473e-826e-18d878876992,Aquarius,CTF,"Quick Play",CrossPlay,Open,0,,Loss,42.68,1720,1498,164,70,94,0.75,-1.00,3,4,0,0,0,4,4,300,0,1,191
"2021-11-19 05:37:45",eArL694412,180f6fea-e4ca-41f0-8186-c429ef30b7fe,Bazaar,Slayer,"Quick Play",CrossPlay,Open,0,,Loss,44.92,4843,3983,857,385,472,1.36,7.00,15,11,9,0,0,14,12,1950,0,6,585
"2021-11-20 03:35:22",eArL694412,e75c0be0-545f-49f5-9a68-60a1757fb9a2,Streets,Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,48.89,3764,3462,542,265,277,1.11,3.66,10,9,8,0,0,9,10,1550,0,4,428
"2021-11-20 03:43:53",eArL694412,42e277a1-b26c-4653-8e8c-2c61b852b410,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,876,,Loss,53.37,6884,5400,682,364,318,0.94,1.66,17,18,8,0,0,16,17,2270,0,2,772
"2021-11-20 03:58:37",eArL694412,4ba97f03-4f2b-4948-b70a-956b6411f6a9,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,876,,Win,50.25,2209,1876,197,99,98,1.80,4.66,9,5,2,0,0,8,6,1175,0,2,372
"2021-11-20 04:08:17",eArL694412,12df39bf-5781-47a1-81a5-fbbc9a0751c0,Bazaar,Slayer,"Quick Play",CrossPlay,Open,0,,Loss,34.7,3566,3698,853,296,557,0.91,1.33,10,11,7,0,0,12,12,1350,0,1,545
"2021-11-20 04:19:40",eArL694412,58e426bc-2116-40d1-ac8e-5b8c36978a1b,Streets,Strongholds,"Quick Play",CrossPlay,Open,0,,Win,40.46,4913,4896,833,337,496,1.15,5.00,15,13,9,0,0,16,11,2500,0,4,660
"2021-11-20 04:33:38",eArL694412,2c711d91-36b7-462b-9fad-ffc511b35677,Behemoth,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,891,,Loss,42.74,6421,5587,978,418,560,0.79,-1.33,15,19,8,0,0,17,16,2025,0,3,888
"2021-11-20 04:50:11",eArL694412,da80d044-cb57-420a-a4af-1a9ed0e075ba,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,891,,Loss,58.74,8460,5900,749,440,309,1.67,17.33,30,18,16,0,0,19,20,4215,0,12,889
"2021-11-20 20:03:24",eArL694412,e969928f-4260-41cf-b4ec-bb303309dd59,"Live Fire",Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,37.83,3954,3776,497,188,309,0.67,-2.33,8,12,5,0,0,12,10,1525,0,2,527
"2021-11-20 20:14:48",eArL694412,c448c48d-6ab3-429b-a4ce-c81c4f628729,Bazaar,CTF,"Quick Play",CrossPlay,Open,0,,Win,47.85,3233,2319,441,211,230,0.88,2.00,7,8,9,0,0,10,8,1200,0,4,505
"2021-11-20 20:25:07",eArL694412,063a948f-16ef-4c12-81e1-b43742871056,"Live Fire",Oddball,"Quick Play",CrossPlay,Open,0,,Loss,35.15,2999,2849,421,148,273,0.82,0.66,9,11,8,0,0,11,10,1535,0,2,481
"2021-11-20 20:34:39",eArL694412,eb41509f-6323-4171-b479-c66703de2f0d,Behemoth,"CTF 5 Captures","Ranked Arena",KBM,Solo/Duo,0,,Loss,36.34,3443,4515,721,262,459,0.53,-6.00,8,15,3,0,0,13,15,950,0,3,750
"2021-11-20 21:29:10",eArL694412,df8003c9-0f15-4905-aa58-a7221e304cf6,Bazaar,CTF,"Quick Play",CrossPlay,Open,0,,Win,51.07,5404,2221,656,335,321,3.60,14.66,18,5,5,0,0,9,8,2175,0,7,480
"2021-11-20 21:46:14",eArL694412,b3b119e1-272d-4a18-8170-c5b25589201c,Recharge,Oddball,"Quick Play",CrossPlay,Open,0,,Loss,46.82,6284,4646,707,331,376,1.25,6.00,15,12,9,0,0,14,17,2185,0,7,703
"2021-11-20 21:59:29",eArL694412,20a3fc8f-bf70-4f38-a4fc-fa030c96bd71,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,891,,Win,58.53,2280,1911,299,175,124,1.83,7.33,11,6,7,0,0,11,8,1450,0,3,479
"2021-11-20 22:09:07",eArL694412,ab478db5-4d3d-473a-ab2d-28c40697e2af,Bazaar,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,906,,Loss,52.34,4848,5107,556,291,265,0.47,-5.66,8,17,10,0,0,13,16,1325,0,2,757
"2021-11-20 22:22:59",eArL694412,2ff85860-414c-4c59-8168-4283b064656e,Streets,Strongholds,"Ranked Arena",Controller,Solo/Duo,906,,Loss,60.75,5435,4989,507,308,199,1.36,7.66,19,14,8,0,0,16,17,2775,0,5,796
"2021-11-23 02:41:06",eArL694412,2cda6c10-da91-468e-8a0e-e8405bab3140,Bazaar,Slayer,"Quick Play",CrossPlay,Open,0,,Win,45.45,4886,3154,495,225,270,1.50,6.66,15,10,5,0,0,12,12,1750,0,5,576
"2021-11-23 02:54:31",eArL694412,14e41f88-be47-4784-ba26-773ff98449e6,"Live Fire",Oddball,"Quick Play",CrossPlay,Open,0,,Win,45.51,2345,3228,345,157,188,0.55,-2.33,6,11,8,0,0,10,10,1220,0,0,498
"2021-11-23 03:01:44",eArL694412,98f5787b-1043-42d3-80aa-1d6c7d4e3167,Streets,Oddball,"Quick Play",CrossPlay,Open,0,,Loss,41.26,3871,3458,601,248,353,1.25,7.00,15,12,12,0,0,11,11,2260,0,6,609
"2021-11-23 03:14:34",eArL694412,20ecd7d3-772f-4f19-bab8-201ce4b3d342,Aquarius,Slayer,"Quick Play",CrossPlay,Open,0,,Win,42.5,3640,2836,480,204,276,1.63,6.33,13,8,4,0,0,11,10,1500,0,4,503
"2021-11-23 03:24:38",eArL694412,1616c26c-2052-440a-b143-e216c4f417f1,Recharge,Slayer,"Quick Play",CrossPlay,Open,0,,Loss,39.85,3719,2842,522,208,314,1.00,2.33,10,10,7,0,0,11,12,1350,0,2,524
"2021-11-23 03:35:01",eArL694412,47fe756d-1cbf-4578-8d06-8a16b2221324,Aquarius,"CTF 5 Captures","Ranked Arena",Controller,Solo/Duo,906,,Loss,48.17,3912,3502,492,237,255,1.17,3.00,14,12,3,0,0,9,13,1650,0,8,576
"2021-11-23 03:45:52",eArL694412,0d121a09-9e90-4397-87d3-c8a14f5d4713,Streets,Oddball,"Ranked Arena",Controller,Solo/Duo,906,,Win,54.05,4463,4792,481,260,221,0.94,-0.33,15,16,2,0,0,16,14,1680,0,5,716
"2021-11-23 04:00:27",eArL694412,c0a0ea5b-e9fa-489e-ad04-2117e2ffe3a9,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,921,,Win,55.81,2431,2021,258,144,114,2.00,7.00,10,5,6,0,0,9,8,1385,0,2,397
"2021-11-23 04:08:39",eArL694412,c18e71be-cca3-404d-b1b3-10712f615013,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,936,,Win,52.88,4067,3037,382,202,180,1.30,4.33,13,10,4,0,0,12,10,1900,0,6,567
"2021-11-23 04:19:27",eArL694412,7aab81b0-c8c6-464a-bb04-35b43f6f56f5,Bazaar,Slayer,"Ranked Arena",Controller,Solo/Duo,951,,Loss,51.7,3139,3812,352,182,170,0.80,0.00,8,10,6,0,0,13,13,1100,0,2,624
"2021-11-23 19:01:36",eArL694412,6aba1d43-4a4c-4b48-a489-942d053fa286,"Live Fire",Slayer,"Fracture: Tenrai - Fiesta",CrossPlay,Open,0,,Loss,53.33,3666,3736,210,112,98,0.92,0.33,12,13,4,0,0,8,11,1400,0,4,448
"2021-11-23 19:10:20",eArL694412,63c7e662-4668-4aa4-969a-cfb20a196099,Bazaar,Slayer,"Quick Play",CrossPlay,Open,0,,Win,43.58,4075,3531,576,251,325,1.22,4.33,11,9,7,0,0,12,8,1450,0,5,502
"2021-11-23 19:21:12",eArL694412,c69e514c-2da6-415d-ab60-d8ec0c3c1f6f,"Launch Site",Slayer,"Quick Play",CrossPlay,Open,0,,Win,40.33,3734,3394,605,244,361,0.50,-3.66,6,12,7,0,1,16,13,850,0,0,681
"2021-11-23 19:36:14",eArL694412,a30b2dc1-a401-4904-adb0-e9e836377d49,Recharge,Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,50.26,2796,2259,380,191,189,0.86,0.33,6,7,4,0,0,8,6,1025,0,2,393
"2021-11-23 22:10:01",eArL694412,5174e379-48fb-4022-8f51-4a107159d6bd,"Live Fire",Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,37.96,4869,5261,822,312,510,0.65,-5.66,13,20,4,0,0,13,15,1775,0,5,657
"2021-11-23 22:27:15",eArL694412,70bef852-5ecf-4c0f-81a1-06e26221ff4d,Recharge,Oddball,"Quick Play",CrossPlay,Open,0,,Loss,44.83,7038,4787,968,434,534,1.93,18.33,29,15,13,0,0,16,14,3735,0,12,720
"2021-11-23 22:41:05",eArL694412,94ac70b6-83eb-44bf-a56b-1db7ff213b6a,Aquarius,Slayer,"Quick Play",CrossPlay,Open,0,,Win,38.16,4305,3385,836,319,517,2.29,12.00,16,7,9,0,0,14,8,2050,0,6,547
"2021-11-23 22:52:35",eArL694412,b107a808-65fd-43be-8644-760804415046,Recharge,Strongholds,"Quick Play",CrossPlay,Open,0,,Win,38.19,2917,2448,432,165,267,0.89,1.00,8,9,6,0,0,9,7,1425,0,3,417
"2021-11-23 23:00:42",eArL694412,421156e6-dd60-43b7-83f2-c4a848cef58f,Behemoth,CTF,"Quick Play",CrossPlay,Open,0,,Left,47.83,1408,1336,184,88,96,1.67,2.66,5,3,2,0,0,4,3,625,0,0,200
"2021-11-23 23:18:49",eArL694412,1d6c9892-59a2-42e7-94a8-9a7faa7fc2ff,Aquarius,Slayer,"Quick Play",CrossPlay,Open,0,,Win,50.38,4284,3331,393,198,195,1.56,6.66,14,9,5,0,0,12,11,1650,0,6,520
"2021-11-23 23:28:45",eArL694412,68c30248-df5d-4e9d-abc6-055b6c933a95,Recharge,Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,42.44,2119,1767,271,115,156,1.80,5.66,9,5,5,0,0,6,8,1400,0,1,312
"2021-11-23 23:35:36",eArL694412,6d0d1714-c843-4a32-9332-cb66ed6b8b08,Streets,Strongholds,"Ranked Arena",Controller,Solo/Duo,951,,Win,55.29,6028,4826,633,350,283,1.42,8.00,17,12,9,0,0,17,15,2525,0,4,753
"2021-11-24 01:18:02",eArL694412,adc3ffce-fdc4-4d5f-8056-f44e107705bb,Streets,Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,48.8,2094,3201,250,122,128,0.60,-3.66,6,10,1,0,0,6,8,850,0,0,342
"2021-11-24 01:25:07",eArL694412,8d7dcb69-c7b3-4e0c-96e4-1cab360afc5a,"Live Fire",Strongholds,"Quick Play",CrossPlay,Open,0,,Win,46.08,5106,4892,701,323,378,0.81,0.33,13,16,10,0,0,14,14,2125,0,4,696
"2021-11-24 01:38:02",eArL694412,95846975-22ef-4c5f-909f-b70e9fd5dcd0,Behemoth,CTF,"Quick Play",CrossPlay,Open,0,,Win,43.97,3761,4087,771,339,432,0.85,0.00,11,13,6,0,0,12,12,1450,0,2,612
"2021-11-24 01:50:37",eArL694412,4c69e9a5-9883-4f29-ae9c-073bd49f2fbd,Recharge,Oddball,"Quick Play",CrossPlay,Open,0,,Win,44.26,3788,4250,427,189,238,0.67,-1.00,10,15,12,0,0,13,10,2235,0,3,593
"2021-11-24 02:02:09",eArL694412,ffcbba49-2b98-45db-9224-b0e931937d95,"Live Fire",Slayer,"Quick Play",CrossPlay,Open,0,,Loss,44.18,3120,3094,378,167,211,1.30,4.66,13,10,5,0,0,10,11,1550,0,5,443
"2021-11-24 02:13:52",eArL694412,c4a3a0ca-9261-4204-af3d-fab9681ce50f,Recharge,Strongholds,"Quick Play",CrossPlay,Open,0,,Loss,54.85,3582,3648,299,164,135,0.91,0.33,10,11,4,0,0,9,11,1575,0,4,495
"2021-11-24 02:23:27",eArL694412,6ffb3bb2-efbe-4c87-b037-a015752d0ed4,Recharge,Strongholds,"Ranked Arena",Controller,Solo/Duo,966,,Loss,54.43,4427,5986,531,289,242,0.30,-13.00,7,23,9,0,0,16,17,1550,0,2,750
"2021-11-25 03:08:22",eArL694412,632ca2ac-77de-404f-b31d-f929af22b238,"Live Fire",Strongholds,"Quick Play",CrossPlay,Open,0,,Win,45.91,3466,2735,257,118,139,1.71,6.33,12,7,4,0,0,9,8,1650,0,5,427
