Date,SeasonNumber,SeasonVersion,Player,MatchId,Map,Category,Playlist,Input,Queue,PreCsr,PostCsr,Rank,WasAtStart,WasAtEnd,WasInProgressJoin,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2023-11-07 05:10:52",5,1,eArL694412,5d9a0615-d14c-4c7a-8bcc-a631a5498cc0,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,917,910,8,1,1,0,,Loss,46.58,3855,3963,219,102,117,0.67,-3.00,8,0,0,4,1,0,0,0,12,3,1,0,3,0,0,11,12,850,0,3,506
"2023-11-07 05:20:50",5,1,eArL694412,f2dc9220-c4ea-4881-8e34-63f188fb9fe5,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,910,903,7,1,0,0,,Left,48.64,5201,5927,220,107,113,0.93,2.33,14,2,0,9,0,0,0,0,15,10,0,0,2,0,0,16,18,2325,0,4,771
"2023-11-07 05:35:08",5,1,eArL694412,2b8ea39d-6304-4691-8ddf-73c59ab9ffe9,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,903,896,8,1,1,0,,Loss,46.67,3563,3916,120,56,64,0.58,-2.66,7,2,0,1,0,0,0,0,12,7,0,0,3,0,0,10,10,1050,0,4,454
"2023-11-07 05:45:02",5,1,eArL694412,dbcf212c-017f-4f63-a47c-6d529b951035,"Live Fire",Extraction,"Ranked Arena",CrossPlay,Open,896,906,1,1,1,0,,Win,52.8,4208,3476,214,113,101,1.63,8.66,13,2,2,2,0,0,0,0,8,11,0,1,4,0,0,12,10,2600,0,6,480
"2023-11-07 05:55:20",5,1,eArL694412,22083abc-06ad-4917-b80d-8455a4123b87,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,906,916,1,1,1,0,,Win,50.43,6869,5111,351,177,174,1.06,4.33,19,3,1,11,0,0,0,0,18,10,0,0,5,0,0,20,19,3000,0,13,839
"2023-11-08 03:17:06",5,1,eArL694412,c713b98d-6395-47e2-acfd-1491949db383,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,916,925,1,1,1,0,,Win,47.11,5877,4926,329,155,174,1.21,9.00,17,4,3,7,0,0,0,0,14,18,0,0,3,0,0,21,16,3325,0,5,685
"2023-11-08 03:29:58",5,1,eArL694412,c71cb1e2-57fd-47b8-9732-ff121ffb4e62,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,925,934,1,1,1,0,,Win,54.64,3312,4126,183,100,83,0.77,-0.66,10,1,1,4,0,0,0,0,13,7,0,0,5,0,0,13,10,2200,0,5,559
"2023-11-08 03:40:36",5,1,eArL694412,51609da4-f03f-4204-873e-29dda71afe9b,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,934,942,4,1,1,0,,Win,49.53,3659,3467,212,105,107,0.50,-2.66,6,0,0,6,0,0,0,0,12,10,0,0,2,0,0,11,10,1100,0,2,454
"2023-11-08 03:49:23",5,1,eArL694412,f580c05f-82ae-4294-9727-8712c045503b,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,942,951,4,1,1,0,,Win,42.61,3930,3985,230,98,132,0.82,0.00,9,1,2,1,0,0,0,0,11,6,0,0,3,0,0,12,12,1200,0,4,547
"2023-11-08 03:59:52",5,1,eArL694412,4d9ca269-48c6-45b2-85e5-871ad498c6d5,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,951,960,1,1,1,0,,Win,53.18,6165,5044,299,159,140,1.67,10.00,20,2,1,12,0,0,0,1,12,6,0,0,6,0,0,16,16,2970,0,6,766
"2023-11-08 04:13:08",5,1,eArL694412,cf465e3e-97fe-4f1e-98f5-a9c650af8914,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,960,969,1,1,1,0,,Win,48.12,3343,2416,160,77,83,1.83,6.66,11,3,1,5,0,0,0,0,6,5,0,0,3,0,0,9,8,1700,0,3,390
"2023-11-08 04:21:11",5,1,eArL694412,278409be-e09e-4f3d-88e8-d6057537e459,Streets,Slayer,"Ranked Arena",CrossPlay,Open,969,978,4,1,1,0,,Win,46.79,4280,3966,218,102,116,1.22,4.00,11,0,1,8,0,0,0,1,9,6,0,0,4,0,0,12,12,1410,0,3,537
"2023-11-08 04:31:17",5,1,eArL694412,34ee7860-bc7f-4cc9-b54b-36ead319b2e0,Streets,Oddball,"Ranked Arena",CrossPlay,Open,978,987,1,1,1,0,,Win,49.84,6592,7351,317,158,159,1.10,7.66,22,1,2,11,0,0,0,0,20,17,0,0,3,0,0,23,24,4175,0,6,962
"2023-11-08 04:48:30",5,1,eArL694412,44e45b3d-2a0c-47e2-92fc-f0706244f9b8,Solitude,"King of the Hill","Ranked Arena",CrossPlay,Open,987,978,5,1,0,0,,Left,43.06,1556,2109,72,31,41,0.38,-4.00,3,0,0,3,0,0,0,0,8,3,0,0,1,0,0,6,7,500,0,1,263
"2023-11-08 04:53:42",5,1,eArL694412,4039af93-1f9c-4bc7-8657-6f30b68aabad,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,978,970,6,1,1,0,,Loss,50.27,3281,3607,185,93,92,0.73,-1.33,8,2,0,5,0,0,0,0,11,5,0,0,3,0,0,10,11,1175,0,1,523
"2023-11-08 05:04:17",5,1,eArL694412,6498b1d1-3742-4a67-914c-4c78a54dcc21,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,970,962,5,1,1,0,,Loss,54.92,7204,5831,264,145,119,1.19,8.33,19,2,4,6,0,0,0,0,16,16,0,0,4,0,0,20,21,3600,0,8,789
"2023-11-08 05:23:07",5,1,eArL694412,ac7d154f-5da8-4c0b-897e-54732afcd68f,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,962,970,4,1,1,0,,Win,50.8,4321,3430,187,95,92,0.80,0.66,8,2,0,3,0,0,0,1,10,8,0,0,2,0,0,11,11,1210,0,3,502
"2023-11-08 05:32:39",5,1,eArL694412,0c55471d-c519-4ff2-a0ef-079cae33cd7d,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,970,975,1,1,1,0,,Win,40.91,2239,2294,110,45,65,0.78,0.33,7,1,1,2,0,0,0,0,9,7,0,0,2,0,0,7,6,1460,0,4,406
"2023-11-08 05:41:56",5,1,eArL694412,06b2041d-a22e-4608-9296-094955e5061f,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,975,982,3,1,1,0,,Win,55.26,6729,6192,304,168,136,0.85,1.66,17,3,2,4,0,0,0,0,20,14,0,0,4,0,0,19,20,2500,0,9,766
"2023-11-08 05:57:41",5,1,eArL694412,35ce21a5-ad65-4263-8a48-5025a8c24945,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,982,974,7,1,1,0,,Loss,48.92,4547,4090,186,91,95,0.69,-0.33,9,1,2,1,0,0,0,0,13,11,0,0,3,0,0,11,13,1510,0,5,506
"2023-11-08 06:08:35",5,1,eArL694412,d3a4b85c-5b8f-45cb-9a25-1164395e50fb,"Live Fire",Extraction,"Ranked Arena",CrossPlay,Open,974,969,5,1,0,0,,Left,50.55,1939,1598,91,46,45,1.20,1.66,6,1,1,1,0,0,0,0,5,2,0,0,2,0,0,4,6,700,0,0,238
"2023-11-08 06:13:38",5,1,eArL694412,1a46e173-7c65-4f89-b2e1-9c42485d35f2,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,0,0,4,1,1,0,,Win,25,480,807,16,4,12,1.50,1.33,3,1,0,0,0,0,0,0,2,1,0,0,3,0,0,,,350,0,0,248
"2023-11-08 06:18:54",5,1,eArL694412,b38fbc7b-3609-492f-95dd-5c4f1e5f1647,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,969,974,3,1,1,0,,Win,80.56,1133,875,36,29,7,1.00,1.00,2,0,0,2,0,0,0,0,2,3,0,0,2,0,0,6,3,500,0,1,270
"2023-11-08 06:24:15",5,1,eArL694412,66258920-ae68-4be0-aa14-b68da02a7dd7,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,974,966,5,1,1,0,,Loss,54.41,5252,4390,204,111,93,0.81,-1.33,13,5,0,5,0,0,0,0,16,5,0,0,2,0,0,13,14,1950,0,6,584
"2023-11-08 06:36:18",5,1,eArL694412,e0742e69-7706-4dd8-8117-77da095d4c04,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,966,958,7,1,1,0,,Loss,46.95,3650,3194,164,77,87,0.89,1.66,8,1,0,6,0,0,0,1,9,8,0,0,3,0,0,10,12,1210,0,2,505
"2023-11-09 00:30:34",5,1,eArL694412,07148e1d-751c-4b6b-8100-39d2ec2175eb,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,958,967,2,1,1,0,,Win,46.46,5299,4945,297,138,159,1.33,6.33,12,1,1,5,0,0,0,0,9,10,0,0,3,0,0,16,16,1700,0,6,704
"2023-11-09 00:43:11",5,1,eArL694412,c644df9e-288b-4fa5-8564-b33ba5e4e498,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,967,975,3,1,1,0,,Win,51.61,4258,3675,186,96,90,0.69,0.00,9,1,0,6,0,0,0,1,13,12,0,0,5,0,0,10,11,1510,0,4,485
"2023-11-09 00:53:49",5,1,eArL694412,30444356-4432-4bc7-aee3-a6767bbddf53,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,975,984,1,1,1,0,,Win,48.91,6487,5209,321,157,164,1.73,14.00,26,1,0,19,0,0,0,0,15,9,0,0,4,0,0,17,17,3650,0,13,732
"2023-11-09 01:08:08",5,1,eArL694412,3c655296-fc9a-4f18-ac6e-669e6f16fb02,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,984,976,5,1,1,0,,Loss,45.17,4931,4852,259,117,142,0.93,3.66,14,1,0,6,0,0,0,0,15,14,0,0,4,0,0,17,18,2825,0,5,763
"2023-11-09 01:21:58",5,1,eArL694412,a25738f1-8d9a-4598-a4ec-2f34fa7f590e,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,976,984,3,1,1,0,,Win,47.64,3677,3229,233,111,122,1.43,5.00,10,1,0,3,0,0,0,1,7,6,0,0,3,0,0,11,11,1310,0,2,506
"2023-11-09 01:31:14",5,1,eArL694412,800ea4da-5a17-4891-b6a2-4e6a7b695962,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,984,994,2,1,1,0,,Win,56.32,2187,1440,87,49,38,1.75,5.00,7,1,0,5,0,0,0,1,4,6,0,0,3,0,0,7,5,1010,0,2,275
"2023-11-09 01:39:33",5,1,eArL694412,5de8d072-22a2-40de-b598-39a5fc58dd33,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,994,1002,1,1,1,0,,Win,44.89,3189,2901,176,79,97,1.57,5.33,11,0,1,8,0,0,0,0,7,4,0,0,4,0,0,10,10,1700,0,2,428
"2023-11-09 01:48:13",5,1,eArL694412,782a066b-686e-4e23-868c-09276ff304e1,Streets,Extraction,"Ranked Arena",CrossPlay,Open,1002,994,5,1,1,0,,Loss,36.8,4840,3928,413,152,261,1.18,5.00,13,1,0,9,0,0,0,0,11,9,0,0,5,0,0,13,13,2150,0,4,571
"2023-11-09 01:59:23",5,1,eArL694412,f0062f5a-d37e-4d60-9ea2-e65df26e2f3a,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,994,1002,4,1,1,0,,Win,56.7,5296,4645,224,127,97,1.07,5.66,16,1,1,9,0,0,0,0,15,14,0,0,4,0,0,17,18,2505,0,8,735
"2023-11-09 02:12:54",5,1,eArL694412,489b38dd-6e57-4ccc-983b-862559cc49db,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,1002,994,5,1,1,0,,Loss,53.52,6619,5109,327,175,152,1.38,9.33,22,0,0,10,0,0,0,0,16,10,0,0,3,0,0,16,18,3350,0,7,764
"2023-11-09 02:27:01",5,1,eArL694412,85e27762-bad3-4ef6-af92-c3d7285734a1,Streets,Extraction,"Ranked Arena",CrossPlay,Open,994,1003,1,1,1,0,,Win,51.48,3376,1844,169,87,82,3.00,10.00,12,1,0,7,0,0,0,0,4,6,0,0,4,0,0,10,10,2410,0,3,417
"2023-11-09 02:35:20",5,1,eArL694412,921b071f-976e-475d-8220-e6168752be9a,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,1003,995,5,1,1,0,,Loss,50.16,7108,6295,317,159,158,1.10,8.00,22,2,1,9,0,0,0,0,20,18,0,0,7,0,0,17,18,3675,0,11,774
"2023-11-09 02:49:24",5,1,eArL694412,aabe8b19-8a8c-4b12-a8a0-31c4c5942ee6,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,995,987,5,1,1,0,,Loss,47.44,4481,4279,215,102,113,0.93,2.33,13,1,0,7,0,0,0,0,14,10,0,0,3,0,0,12,13,1950,0,5,548
"2023-11-09 04:11:01",5,1,eArL694412,613ee15d-6cf1-4e13-99e2-60411a54e315,Prism,"Team Slayer","Team Slayer",CrossPlay,Open,0,0,4,0,1,1,,Win,62.75,2600,2162,247,155,92,1.50,3.66,9,1,0,6,0,0,0,0,6,2,0,0,3,0,0,7,6,1000,0,4,498
"2023-11-09 04:21:24",5,1,eArL694412,68798920-0aca-48a5-8775-f288068cf26e,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,987,995,1,1,1,0,,Win,50.49,4166,4758,206,104,102,1.13,4.66,17,4,0,8,0,0,0,0,15,8,0,0,6,0,0,15,15,2450,0,3,579
"2023-11-09 04:32:24",5,1,eArL694412,af338ba8-c27d-4d9b-857b-35dfe6a61bf8,Streets,Extraction,"Ranked Arena",CrossPlay,Open,995,986,6,1,0,0,,Left,53.37,4051,3598,178,95,83,0.92,1.66,11,0,0,9,0,0,0,0,12,8,0,0,4,0,0,9,12,1900,0,9,482
"2023-11-09 04:40:57",5,1,eArL694412,3be1ebdd-497a-45e0-a99c-8cd0b369eea9,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,986,994,3,1,1,0,,Win,51.11,4373,3439,180,92,88,1.10,4.00,11,3,0,6,1,0,0,0,10,9,0,0,4,0,0,11,11,1550,0,4,506
"2023-11-09 04:50:31",5,1,eArL694412,86d76185-e600-4899-aef5-98f19772374e,Streets,Extraction,"Ranked Arena",CrossPlay,Open,994,986,5,1,1,0,,Loss,56.59,4665,4366,182,103,79,1.07,2.33,16,1,0,10,1,0,0,0,15,4,0,0,3,0,0,11,13,2200,0,8,535
"2023-11-09 05:01:18",5,1,eArL694412,af2eb812-d693-4cec-90c6-a8907306163f,Forbidden,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,986,994,1,1,1,0,,Win,53.85,3968,3308,195,105,90,1.56,6.66,14,1,0,9,1,0,0,0,9,5,0,0,5,0,0,11,11,2050,0,4,553
"2023-11-09 05:12:34",5,1,eArL694412,ce1810de-ea95-4d7c-aef7-13a93c5a4a49,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,994,1002,1,1,1,0,,Win,54.59,5283,3759,218,119,99,1.50,8.00,15,1,2,8,0,0,0,0,10,9,0,0,3,0,0,15,14,2450,0,4,550
"2023-11-09 05:28:21",5,1,eArL694412,6bcb1581-04e4-415d-a15d-155af6cb2574,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1002,994,7,1,1,0,,Loss,54.83,5657,5051,259,142,117,1.00,3.33,18,1,0,10,1,0,0,0,18,10,0,0,3,0,0,16,18,2420,0,7,728
"2023-11-09 05:44:00",5,1,eArL694412,3938e327-8517-4ff5-a188-b12570159b06,Solitude,"King of the Hill","Ranked Arena",CrossPlay,Open,994,987,7,1,1,0,,Loss,48.68,7384,5819,304,148,156,1.56,14.66,28,2,4,17,0,0,0,0,18,14,0,0,5,0,0,20,21,3600,0,16,789
"2023-11-09 06:05:02",5,1,eArL694412,9bc0b1db-aedb-4ea4-a2d7-15218c2db472,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,987,994,4,1,1,0,,Win,45.92,6721,6624,294,135,159,1.00,4.00,17,6,1,6,0,0,0,1,17,12,0,0,7,0,0,21,20,2615,0,9,898
"2023-11-09 06:22:35",5,1,eArL694412,78c002f7-a9bb-4109-a980-933583cf43b3,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,994,986,6,1,1,0,,Loss,54.12,4353,3681,170,92,78,0.69,-2.66,9,2,1,3,0,0,0,0,13,4,0,0,3,0,0,9,11,1100,0,5,464
"2023-11-09 06:34:56",5,1,eArL694412,1ed52ddb-927b-4804-ae59-89d5b02c05ec,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,986,994,1,1,1,0,,Win,50.55,8335,7880,362,183,179,1.41,12.00,31,3,4,13,0,0,0,0,22,9,0,0,5,0,0,25,23,4025,0,14,920
"2023-11-09 06:51:28",5,1,eArL694412,f2f9874d-dfbf-410b-88ea-1b8154910dde,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,994,985,5,1,1,0,,Loss,51.22,2821,3218,123,63,60,0.46,-6.33,6,0,0,4,0,0,0,0,13,2,0,0,2,0,0,10,10,750,0,3,392
"2023-11-09 06:59:15",5,1,eArL694412,4850d1a1-36e9-4f06-bc5a-8eb52c556771,Aquarius,"CTF 5 Captures","Ranked Arena",CrossPlay,Open,985,977,7,1,0,0,,Left,50.39,5650,4830,258,130,128,1.00,3.00,17,3,1,9,0,0,0,0,17,9,0,0,3,0,0,12,16,2325,0,5,755
"2023-11-09 07:20:51",5,1,eArL694412,ecf11533-36ee-46ff-87d4-7f01dff6cf73,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,977,970,6,1,0,0,,Left,54.17,2466,2251,96,52,44,0.71,-1.00,5,1,0,3,0,0,0,0,7,3,0,0,1,0,0,4,8,875,0,1,434
"2023-11-09 07:27:45",5,1,eArL694412,13ae4411-1b12-4827-8a1f-9e57b436965e,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,970,978,2,1,1,0,,Win,51.6,4288,3410,188,97,91,1.20,4.00,12,1,2,6,0,0,0,0,10,6,0,0,6,0,0,12,12,1500,0,4,530
"2023-11-09 07:41:43",5,1,eArL694412,ec3fd265-b167-4226-9ecc-58558a86144d,Aquarius,"CTF 5 Captures","Ranked Arena",CrossPlay,Open,978,971,5,1,1,0,,Loss,47.2,6251,5459,286,135,151,1.25,6.66,20,2,0,14,0,0,0,0,16,8,0,0,3,0,0,15,17,3045,0,8,760
"2023-11-10 04:14:17",5,1,eArL694412,5c5335f1-1153-4f2a-91be-f1589d44a71f,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,971,964,5,1,1,0,,Loss,55.04,6176,6038,238,131,107,1.11,4.33,20,4,0,10,2,0,0,0,18,7,0,0,4,0,0,14,16,2685,0,4,744
"2023-11-10 04:29:48",5,1,eArL694412,4445fbc0-b6c4-4725-be58-c5bf406de912,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,964,957,5,1,1,0,,Loss,59.09,5166,3223,198,117,81,1.20,5.33,12,0,1,7,0,0,0,1,10,10,0,0,4,0,0,12,12,2185,0,8,526
"2023-11-10 04:39:31",5,1,eArL694412,8a8d4e28-583c-4777-962f-8a7433dcc3d9,Streets,Extraction,"Ranked Arena",CrossPlay,Open,957,967,1,1,1,0,,Win,57.52,6190,3552,226,130,96,2.40,17.66,24,3,2,14,1,0,0,1,10,11,0,0,6,0,0,14,13,3935,0,12,577
"2023-11-10 04:50:42",5,1,eArL694412,d2728886-a332-43fc-af60-09172fbd896d,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,967,960,5,1,1,0,,Loss,54.42,5707,3786,226,123,103,1.27,5.66,14,3,0,9,1,0,0,0,11,8,0,0,3,0,0,12,12,1800,0,5,549
"2023-11-12 02:00:58",5,1,eArL694412,1c1eddb0-c09d-4615-8995-b5daeed22317,Streets,Slayer,"Ranked Arena",CrossPlay,Open,960,955,5,1,0,0,,Left,66.67,140,231,6,4,2,0.00,-1.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,304
"2023-11-12 02:04:06",5,1,eArL694412,a20bfe58-4c44-4d86-a004-3450dfd48d27,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,955,964,1,1,1,0,,Win,53.63,4380,4291,179,96,83,0.87,-1.00,13,2,3,6,0,0,0,0,15,3,0,0,4,0,0,16,14,1950,0,4,565
"2023-11-12 02:14:21",5,1,eArL694412,8b5c7461-828e-4136-a591-8e80e9b35790,Streets,Oddball,"Ranked Arena",CrossPlay,Open,964,973,2,1,1,0,,Win,50.85,9450,7263,413,210,203,1.53,18.00,29,4,2,12,0,0,0,0,19,24,0,0,4,0,0,25,25,4805,0,11,1033
"2023-11-13 01:16:17",5,1,eArL694412,cb531dc1-229e-403a-8ac0-ff342ca7d026,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,973,965,5,1,1,0,,Loss,54.72,6770,6114,307,168,139,0.94,4.66,15,3,1,4,0,0,0,0,16,17,0,0,3,0,0,19,19,2950,0,5,828
"2023-11-13 01:31:24",5,1,eArL694412,a2901620-e457-4fd3-b11d-cd10e318c6d4,Streets,Extraction,"Ranked Arena",CrossPlay,Open,965,960,7,1,0,0,,Left,66.67,364,511,15,10,5,0.00,-1.66,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,50,0,0,271
"2023-11-13 01:33:56",5,1,eArL694412,c612a712-51b5-4632-a7a2-c7c6cd0610fe,Streets,Slayer,"Ranked Arena",CrossPlay,Open,960,969,2,1,1,0,,Win,55.83,5871,3233,240,134,106,1.75,9.66,14,1,5,5,0,0,0,4,8,11,0,0,4,0,0,12,12,1990,0,7,526
"2023-11-13 02:29:59",5,1,eArL694412,d7f82d46-dfac-46e0-be2c-5a56fbdcf4da,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,969,962,5,1,1,0,,Loss,58.74,3961,2309,143,84,59,1.43,3.33,10,2,0,6,2,0,0,0,7,1,1,0,4,0,0,8,9,950,0,5,427
"2023-11-13 02:38:25",5,1,eArL694412,0d7e7407-432d-4c3d-b52e-45bed4162e0b,Aquarius,"CTF 5 Captures","Ranked Arena",CrossPlay,Open,962,956,6,1,1,0,,Loss,56.56,7522,4726,320,181,139,2.08,14.66,25,0,1,16,0,0,0,0,12,5,0,0,8,0,0,16,17,2835,0,9,754
"2023-11-16 03:35:56",5,1,eArL694412,f7c405ce-3b99-4768-b714-e1629c90da4c,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,956,949,5,1,1,0,,Loss,42.25,4563,4583,258,109,149,0.80,-1.66,12,1,0,6,1,0,0,0,15,4,0,0,3,0,0,15,16,1475,0,4,762
"2023-11-16 03:53:05",5,1,eArL694412,9d538c3b-3cc6-427a-afd2-53d6f3e325d5,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,949,943,6,1,1,0,,Loss,44.34,6258,5207,327,145,182,2.17,16.66,26,3,2,10,0,0,0,1,12,8,0,0,5,0,0,16,16,3070,0,9,772
"2023-11-16 04:07:58",5,1,eArL694412,57a82c77-e3dd-4fc4-b478-bbec9f9f9c84,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,943,953,1,1,1,0,,Win,45.98,5275,4589,261,120,141,1.46,9.33,19,3,4,7,0,0,0,1,13,10,0,0,5,0,0,16,14,3285,0,9,647
"2023-11-16 04:21:03",5,1,eArL694412,746329b6-385a-4317-946f-2cc796d22211,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,953,946,6,1,1,0,,Loss,54.3,3606,3575,151,82,69,0.75,-2.00,9,1,2,4,0,0,0,1,12,3,0,0,2,0,0,10,11,1060,0,3,477
"2023-11-16 04:31:19",5,1,eArL694412,c1b3864a-334f-4bfa-8949-1db24259cdca,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,946,955,1,1,1,0,,Win,53.01,7549,6197,349,185,164,1.12,5.00,19,1,2,9,0,0,0,0,17,9,0,0,5,0,0,21,19,2600,0,6,763
"2023-11-16 04:45:53",5,1,eArL694412,962bf51e-de36-405c-b5ec-f61c62b414b4,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,955,948,6,1,1,0,,Loss,51.36,6453,5472,294,151,143,1.13,6.33,17,2,0,10,0,0,0,1,15,13,0,0,3,0,0,15,16,2650,0,11,754
"2023-11-16 05:00:19",5,1,eArL694412,cbffc9d7-5272-45cb-9819-103cbf6d7699,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,948,958,1,1,1,0,,Win,45.85,4284,4909,253,116,137,1.60,6.66,16,3,1,4,0,0,0,0,10,2,0,0,4,0,0,15,14,2200,0,6,631
"2023-11-16 05:13:01",5,1,eArL694412,5597cf72-e3e7-4496-b835-72ce9dea1b47,Aquarius,"CTF 5 Captures","Ranked Arena",CrossPlay,Open,958,951,7,1,1,0,,Loss,50.55,6160,5630,273,138,135,0.83,0.00,15,1,2,9,0,0,0,0,18,9,0,0,5,0,0,15,17,2285,0,12,753
"2023-11-18 21:06:49",5,1,eArL694412,6c224c5d-65d5-4302-9d38-278627f88eda,Chasm,"Team Slayer","Team Slayer",CrossPlay,Open,0,0,9,1,0,0,,Left,50.6,718,727,83,42,41,0.00,-1.66,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,60,0,0,609
"2023-11-18 21:11:36",5,1,eArL694412,ea9cedf3-7569-49de-a50a-0d6c6fdf869e,Streets,Extraction,"Ranked Arena",CrossPlay,Open,951,946,5,1,0,0,,Left,40,645,1179,45,18,27,0.00,-5.00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,187
"2023-11-18 21:15:50",5,1,eArL694412,7e9a0e55-a51f-430f-8224-9087e0e9b5b9,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,946,939,7,1,1,0,,Loss,43.72,3862,4695,215,94,121,1.10,1.66,11,0,1,8,0,0,0,0,10,2,0,0,5,0,0,14,14,1200,0,6,614
"2023-11-18 21:23:57",5,1,eArL694412,9985e492-fb21-470a-8c0b-86061ac4ed07,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,939,933,5,1,1,0,,Loss,52.66,4566,4072,207,109,98,1.17,3.33,14,2,2,7,0,0,0,1,12,4,0,0,4,0,0,11,12,1610,0,3,502
"2023-11-18 21:37:07",5,1,eArL694412,46f26a6a-9f95-4654-9f9b-bd90e5c68603,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,933,943,1,1,1,0,,Win,48.41,3555,2187,157,76,81,2.00,7.33,10,1,3,4,0,0,0,0,5,7,0,0,4,0,0,11,9,2300,0,6,416
"2023-11-18 21:45:42",5,1,eArL694412,0f084596-afb2-4063-af4c-e1b94fdd60b4,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,943,953,2,1,1,0,,Win,47.6,4405,3566,208,99,109,2.33,12.00,14,3,1,9,0,0,0,2,6,12,0,0,4,0,0,12,12,2020,0,7,610
"2023-11-18 21:58:58",5,1,eArL694412,4e671ec1-e5f9-4cc8-8bc9-e67cb73ff95a,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,953,961,1,1,1,0,,Win,46.53,6203,6407,303,141,162,0.74,0.66,14,1,2,7,0,0,0,1,19,17,0,0,2,0,0,21,19,2860,0,6,754
"2023-11-18 22:13:43",5,1,eArL694412,2a75fb59-7de5-4ba3-83f3-d3b44d979f7f,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,961,954,6,1,1,0,,Loss,49.75,4628,3076,197,98,99,1.27,5.00,14,0,0,7,1,0,0,0,11,6,0,0,4,0,0,11,12,1910,0,3,547
